$Inflow,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JDAY 1.0= 1/1/2000 12am,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JDAY,TDS,H2S,CH4,SO4,Tracer,Cond,TCol,ECol,ISS1,PO4,NH4,NO3,LDOM,RDOM,LPOM,RPOM,ALG1,DO,TIC,ALK,LDOM-P,RDOM-P,LPOM-P,RPOM-P,LDOM-N,RDOM-N,LPOM-N,RPOM-N
5564,75.11,0,0,6.382,0,114.5,1342,219.2,20.73,0.6031,4.18E-02,0.6069,0.2277,0.2277,0.2277,0.2277,0.1,5,10.78,44.21,1.14E-03,1.14E-03,1.14E-03,1.14E-03,1.82E-02,1.82E-02,1.82E-02,1.82E-02
5565,73.74,0,0,6.341,0,113.4,1342,219.2,23.2,0.6138,4.15E-02,0.6228,0.2282,0.2282,0.2282,0.2282,0.1,5,10.73,43.95,1.14E-03,1.14E-03,1.14E-03,1.14E-03,1.83E-02,1.83E-02,1.83E-02,1.83E-02
5566,72.38,0,0,6.3,0,112.4,1342,219.2,25.67,0.6244,4.12E-02,0.6387,0.2287,0.2287,0.2287,0.2287,0.1,5,10.67,43.69,1.14E-03,1.14E-03,1.14E-03,1.14E-03,1.83E-02,1.83E-02,1.83E-02,1.83E-02
5567,71.02,0,0,6.259,0,111.3,1342,219.2,28.13,0.6351,4.09E-02,0.6546,0.2293,0.2293,0.2293,0.2293,0.1,5,10.62,43.43,1.15E-03,1.15E-03,1.15E-03,1.15E-03,1.83E-02,1.83E-02,1.83E-02,1.83E-02
5568,69.66,0,0,6.218,0,110.2,1342,219.2,30.6,0.6458,4.06E-02,0.6705,0.2298,0.2298,0.2298,0.2298,0.1,5,10.56,43.17,1.15E-03,1.15E-03,1.15E-03,1.15E-03,1.84E-02,1.84E-02,1.84E-02,1.84E-02
5569,68.3,0,0,6.177,0,109.2,1342,219.2,33.06,0.6564,4.04E-02,0.6864,0.2303,0.2303,0.2303,0.2303,0.1,5,10.51,42.91,1.15E-03,1.15E-03,1.15E-03,1.15E-03,1.84E-02,1.84E-02,1.84E-02,1.84E-02
5570,66.94,0,0,6.136,0,108.1,1342,219.2,35.53,0.6671,4.01E-02,0.7023,0.2308,0.2308,0.2308,0.2308,0.1,5,10.45,42.65,1.15E-03,1.15E-03,1.15E-03,1.15E-03,1.85E-02,1.85E-02,1.85E-02,1.85E-02
5571,65.57,0,0,6.095,0,107,1342,219.2,38,0.6777,3.98E-02,0.7182,0.2313,0.2313,0.2313,0.2313,0.1,5,10.39,42.39,1.16E-03,1.16E-03,1.16E-03,1.16E-03,1.85E-02,1.85E-02,1.85E-02,1.85E-02
5572,64.21,0,0,6.054,0,106,1342,219.2,40.46,0.6884,3.95E-02,0.7341,0.2318,0.2318,0.2318,0.2318,0.1,5,10.34,42.13,1.16E-03,1.16E-03,1.16E-03,1.16E-03,1.86E-02,1.86E-02,1.86E-02,1.86E-02
5573,62.85,0,0,6.014,0,104.9,1342,219.2,42.93,0.6991,3.92E-02,0.75,0.2324,0.2324,0.2324,0.2324,0.1,5,10.28,41.87,1.16E-03,1.16E-03,1.16E-03,1.16E-03,1.86E-02,1.86E-02,1.86E-02,1.86E-02
5574,61.49,0,0,5.973,0,103.8,1342,219.2,45.39,0.7097,3.90E-02,0.7659,0.2329,0.2329,0.2329,0.2329,0.1,5,10.23,41.61,1.16E-03,1.16E-03,1.16E-03,1.16E-03,1.86E-02,1.86E-02,1.86E-02,1.86E-02
5575,60.13,0,0,5.932,0,102.8,1342,219.2,47.86,0.7204,3.87E-02,0.7818,0.2334,0.2334,0.2334,0.2334,0.1,5,10.17,41.35,1.17E-03,1.17E-03,1.17E-03,1.17E-03,1.87E-02,1.87E-02,1.87E-02,1.87E-02
5576,58.77,0,0,5.891,0,101.7,1342,219.2,50.33,0.731,3.84E-02,0.7977,0.2339,0.2339,0.2339,0.2339,0.1,5,10.12,41.09,1.17E-03,1.17E-03,1.17E-03,1.17E-03,1.87E-02,1.87E-02,1.87E-02,1.87E-02
5577,57.4,0,0,5.85,0,100.6,1342,219.2,52.79,0.7417,3.81E-02,0.8136,0.2344,0.2344,0.2344,0.2344,0.1,5,10.07,40.83,1.17E-03,1.17E-03,1.17E-03,1.17E-03,1.88E-02,1.88E-02,1.88E-02,1.88E-02
5578,56.04,0,0,5.809,0,99.55,1342,219.2,55.26,0.7523,3.78E-02,0.8295,0.235,0.235,0.235,0.235,0.1,5,10.01,40.57,1.18E-03,1.18E-03,1.18E-03,1.18E-03,1.88E-02,1.88E-02,1.88E-02,1.88E-02
5579,54.68,0,0,5.768,0,98.48,1342,219.2,57.72,0.763,3.76E-02,0.8454,0.2355,0.2355,0.2355,0.2355,0.1,5,9.956,40.31,1.18E-03,1.18E-03,1.18E-03,1.18E-03,1.88E-02,1.88E-02,1.88E-02,1.88E-02
5580,53.32,0,0,5.727,0,97.41,1342,219.2,60.19,0.7737,3.73E-02,0.8612,0.236,0.236,0.236,0.236,0.1,5,9.901,40.05,1.18E-03,1.18E-03,1.18E-03,1.18E-03,1.89E-02,1.89E-02,1.89E-02,1.89E-02
5581,51.96,0,0,5.686,0,96.34,1342,219.2,62.66,0.7843,3.70E-02,0.8771,0.2365,0.2365,0.2365,0.2365,0.1,5,9.847,39.79,1.18E-03,1.18E-03,1.18E-03,1.18E-03,1.89E-02,1.89E-02,1.89E-02,1.89E-02
5582,50.6,0,0,5.645,0,95.28,1342,219.2,65.12,0.795,3.67E-02,0.893,0.237,0.237,0.237,0.237,0.1,5,9.792,39.53,1.19E-03,1.19E-03,1.19E-03,1.19E-03,1.90E-02,1.90E-02,1.90E-02,1.90E-02
5583,49.23,0,0,5.604,0,94.21,1342,219.2,67.59,0.8056,3.64E-02,0.9089,0.2375,0.2375,0.2375,0.2375,0.1,5,9.738,39.27,1.19E-03,1.19E-03,1.19E-03,1.19E-03,1.90E-02,1.90E-02,1.90E-02,1.90E-02
5584,47.87,0,0,5.563,0,93.14,1342,219.2,70.05,0.8163,3.62E-02,0.9248,0.2381,0.2381,0.2381,0.2381,0.1,5,9.684,39.01,1.19E-03,1.19E-03,1.19E-03,1.19E-03,1.90E-02,1.90E-02,1.90E-02,1.90E-02
5585,46.51,0,0,5.522,0,92.07,1342,219.2,72.52,0.827,3.59E-02,0.9407,0.2386,0.2386,0.2386,0.2386,0.1,5,9.63,38.75,1.19E-03,1.19E-03,1.19E-03,1.19E-03,1.91E-02,1.91E-02,1.91E-02,1.91E-02
5586,45.15,0,0,5.481,0,91,1342,219.2,74.99,0.8376,3.56E-02,0.9566,0.2391,0.2391,0.2391,0.2391,0.1,5,9.575,38.49,1.20E-03,1.20E-03,1.20E-03,1.20E-03,1.91E-02,1.91E-02,1.91E-02,1.91E-02
5587,43.79,0,0,5.44,0,93.29,1342,219.2,77.45,0.8483,3.53E-02,0.9725,0.2396,0.2396,0.2396,0.2396,0.1,5,9.521,38.23,1.20E-03,1.20E-03,1.20E-03,1.20E-03,1.92E-02,1.92E-02,1.92E-02,1.92E-02
5588,42.43,0,0,5.4,0,95.59,1342,219.2,79.92,0.8589,3.50E-02,0.9884,0.2401,0.2401,0.2401,0.2401,0.1,5,9.467,37.97,1.20E-03,1.20E-03,1.20E-03,1.20E-03,1.92E-02,1.92E-02,1.92E-02,1.92E-02
5589,41.06,0,0,5.359,0,97.88,1342,219.2,82.38,0.8696,3.48E-02,1.004,0.2406,0.2406,0.2406,0.2406,0.1,5,9.413,37.71,1.20E-03,1.20E-03,1.20E-03,1.20E-03,1.93E-02,1.93E-02,1.93E-02,1.93E-02
5590,39.7,0,0,5.318,0,100.2,1342,219.2,84.85,0.8802,3.45E-02,1.02,0.2412,0.2412,0.2412,0.2412,0.1,5,9.359,37.45,1.21E-03,1.21E-03,1.21E-03,1.21E-03,1.93E-02,1.93E-02,1.93E-02,1.93E-02
5591,38.34,0,0,5.277,0,102.5,1342,219.2,87.32,0.8909,3.42E-02,1.036,0.2417,0.2417,0.2417,0.2417,0.1,5,9.305,37.19,1.21E-03,1.21E-03,1.21E-03,1.21E-03,1.93E-02,1.93E-02,1.93E-02,1.93E-02
5592,36.98,0,0,5.236,0,104.8,1342,219.2,89.78,0.9016,3.39E-02,1.052,0.2422,0.2422,0.2422,0.2422,0.1,5,9.252,36.93,1.21E-03,1.21E-03,1.21E-03,1.21E-03,1.94E-02,1.94E-02,1.94E-02,1.94E-02
5593,35.62,0,0,5.195,0,107.1,1342,219.2,92.25,0.9122,3.36E-02,1.068,0.2427,0.2427,0.2427,0.2427,0.1,5,9.198,36.67,1.21E-03,1.21E-03,1.21E-03,1.21E-03,1.94E-02,1.94E-02,1.94E-02,1.94E-02
5594,34.26,0,0,5.154,0,109.4,1342,219.2,94.71,0.9229,3.34E-02,1.084,0.2432,0.2432,0.2432,0.2432,0.1,5,9.144,36.41,1.22E-03,1.22E-03,1.22E-03,1.22E-03,1.95E-02,1.95E-02,1.95E-02,1.95E-02
5595,32.89,0,0,5.113,0,111.6,1342,219.2,97.18,0.9335,3.31E-02,1.1,0.2437,0.2437,0.2437,0.2437,0.1,5,9.091,36.15,1.22E-03,1.22E-03,1.22E-03,1.22E-03,1.95E-02,1.95E-02,1.95E-02,1.95E-02
5596,31.53,0,0,5.072,0,113.9,1342,219.2,99.65,0.9442,3.28E-02,1.116,0.2443,0.2443,0.2443,0.2443,0.1,5,9.037,35.89,1.22E-03,1.22E-03,1.22E-03,1.22E-03,1.95E-02,1.95E-02,1.95E-02,1.95E-02
5597,30.17,0,0,5.031,0,116.2,1342,219.2,102.1,0.9549,3.25E-02,1.131,0.2448,0.2448,0.2448,0.2448,0.1,5,8.984,35.63,1.22E-03,1.22E-03,1.22E-03,1.22E-03,1.96E-02,1.96E-02,1.96E-02,1.96E-02
5598,28.81,0,0,4.99,0,118.5,1342,219.2,104.6,0.9655,3.22E-02,1.147,0.2453,0.2453,0.2453,0.2453,0.1,5,8.931,35.37,1.23E-03,1.23E-03,1.23E-03,1.23E-03,1.96E-02,1.96E-02,1.96E-02,1.96E-02
5599,27.45,0,0,4.949,0,120.8,1342,219.2,107,0.9762,3.19E-02,1.163,0.2458,0.2458,0.2458,0.2458,0.1,5,8.878,35.11,1.23E-03,1.23E-03,1.23E-03,1.23E-03,1.97E-02,1.97E-02,1.97E-02,1.97E-02
5600,26.09,0,0,4.908,0,123.1,1342,219.2,109.5,0.9868,3.17E-02,1.179,0.2463,0.2463,0.2463,0.2463,0.1,5,8.825,34.85,1.23E-03,1.23E-03,1.23E-03,1.23E-03,1.97E-02,1.97E-02,1.97E-02,1.97E-02
5601,24.72,0,0,4.867,0,125.4,1342,219.2,112,0.9975,3.14E-02,1.195,0.2469,0.2469,0.2469,0.2469,0.1,5,8.772,34.59,1.23E-03,1.23E-03,1.23E-03,1.23E-03,1.98E-02,1.98E-02,1.98E-02,1.98E-02
5602,23.36,0,0,4.826,0,127.7,1342,219.2,114.4,1.008,3.11E-02,1.211,0.2474,0.2474,0.2474,0.2474,0.1,5,8.72,34.33,1.24E-03,1.24E-03,1.24E-03,1.24E-03,1.98E-02,1.98E-02,1.98E-02,1.98E-02
5603,22,0,0,4.786,0,130,1342,219.2,116.9,1.019,3.08E-02,1.227,0.2479,0.2479,0.2479,0.2479,0.1,5,8.667,34.07,1.24E-03,1.24E-03,1.24E-03,1.24E-03,1.98E-02,1.98E-02,1.98E-02,1.98E-02
5604,23.36,0,0,4.745,0,130.8,1342,219.2,113,1.029,3.05E-02,1.243,0.2484,0.2484,0.2484,0.2484,0.1,5,8.614,33.81,1.24E-03,1.24E-03,1.24E-03,1.24E-03,1.99E-02,1.99E-02,1.99E-02,1.99E-02
5605,24.73,0,0,4.704,0,131.5,1342,219.2,109.1,1.04,3.03E-02,1.259,0.2489,0.2489,0.2489,0.2489,0.1,5,8.561,33.55,1.25E-03,1.25E-03,1.25E-03,1.25E-03,1.99E-02,1.99E-02,1.99E-02,1.99E-02
5606,26.09,0,0,4.663,0,132.2,1342,219.2,105.2,1.051,3.00E-02,1.274,0.2494,0.2494,0.2494,0.2494,0.1,5,8.508,33.29,1.25E-03,1.25E-03,1.25E-03,1.25E-03,2.00E-02,2.00E-02,2.00E-02,2.00E-02
5607,27.45,0,0,4.622,0,133,1342,219.2,101.3,1.061,2.97E-02,1.29,0.25,0.25,0.25,0.25,0.1,5,8.456,33.03,1.25E-03,1.25E-03,1.25E-03,1.25E-03,2.00E-02,2.00E-02,2.00E-02,2.00E-02
5608,28.82,0,0,4.581,0,133.8,1342,219.2,97.35,1.072,2.94E-02,1.306,0.2505,0.2505,0.2505,0.2505,0.1,5,8.403,32.77,1.25E-03,1.25E-03,1.25E-03,1.25E-03,2.00E-02,2.00E-02,2.00E-02,2.00E-02
5609,30.18,0,0,4.54,0,134.5,1342,219.2,93.44,1.083,2.91E-02,1.322,0.251,0.251,0.251,0.251,0.1,5,8.35,32.51,1.26E-03,1.26E-03,1.26E-03,1.26E-03,2.01E-02,2.01E-02,2.01E-02,2.01E-02
5610,31.55,0,0,4.499,0,135.2,1342,219.2,89.53,1.093,2.89E-02,1.338,0.2515,0.2515,0.2515,0.2515,0.1,5,8.298,32.25,1.26E-03,1.26E-03,1.26E-03,1.26E-03,2.01E-02,2.01E-02,2.01E-02,2.01E-02
5611,32.91,0,0,4.458,0,136,1342,219.2,85.62,1.104,2.86E-02,1.354,0.252,0.252,0.252,0.252,0.1,5,8.246,31.99,1.26E-03,1.26E-03,1.26E-03,1.26E-03,2.02E-02,2.02E-02,2.02E-02,2.02E-02
5612,34.27,0,0,4.417,0,136.8,1342,219.2,81.71,1.115,2.83E-02,1.37,0.2525,0.2525,0.2525,0.2525,0.1,5,8.193,31.73,1.26E-03,1.26E-03,1.26E-03,1.26E-03,2.02E-02,2.02E-02,2.02E-02,2.02E-02
5613,35.64,0,0,4.376,0,137.5,1342,219.2,77.8,1.125,2.80E-02,1.386,0.2531,0.2531,0.2531,0.2531,0.1,5,8.141,31.47,1.27E-03,1.27E-03,1.27E-03,1.27E-03,2.03E-02,2.03E-02,2.03E-02,2.03E-02
5614,37,0,0,4.335,0,138.2,1342,219.2,73.89,1.136,2.77E-02,1.402,0.2536,0.2536,0.2536,0.2536,0.1,5,8.089,31.21,1.27E-03,1.27E-03,1.27E-03,1.27E-03,2.03E-02,2.03E-02,2.03E-02,2.03E-02
5615,38.36,0,0,4.294,0,139,1342,219.2,69.97,1.147,2.75E-02,1.418,0.2541,0.2541,0.2541,0.2541,0.1,5,8.037,30.96,1.27E-03,1.27E-03,1.27E-03,1.27E-03,2.03E-02,2.03E-02,2.03E-02,2.03E-02
5616,39.73,0,0,4.253,0,137.9,1342,219.2,66.06,1.157,2.72E-02,1.433,0.2546,0.2546,0.2546,0.2546,0.1,5,7.986,30.7,1.27E-03,1.27E-03,1.27E-03,1.27E-03,2.04E-02,2.04E-02,2.04E-02,2.04E-02
5617,41.09,0,0,4.212,0,136.8,1342,219.2,62.15,1.168,2.69E-02,1.449,0.2551,0.2551,0.2551,0.2551,0.1,5,7.935,30.44,1.28E-03,1.28E-03,1.28E-03,1.28E-03,2.04E-02,2.04E-02,2.04E-02,2.04E-02
5618,42.45,0,0,4.171,0,135.7,1342,219.2,58.24,1.179,2.66E-02,1.465,0.2557,0.2557,0.2557,0.2557,0.1,5,7.884,30.18,1.28E-03,1.28E-03,1.28E-03,1.28E-03,2.05E-02,2.05E-02,2.05E-02,2.05E-02
5619,43.82,0,0,4.131,0,134.6,1342,219.2,54.33,1.189,2.63E-02,1.481,0.2562,0.2562,0.2562,0.2562,0.1,5,7.833,29.92,1.28E-03,1.28E-03,1.28E-03,1.28E-03,2.05E-02,2.05E-02,2.05E-02,2.05E-02
5620,45.18,0,0,4.09,0,133.5,1342,219.2,50.42,1.2,2.61E-02,1.497,0.2567,0.2567,0.2567,0.2567,0.1,5,7.782,29.66,1.28E-03,1.28E-03,1.28E-03,1.28E-03,2.05E-02,2.05E-02,2.05E-02,2.05E-02
5621,46.55,0,0,4.049,0,132.4,1342,219.2,46.51,1.211,2.58E-02,1.513,0.2572,0.2572,0.2572,0.2572,0.1,5,7.731,29.4,1.29E-03,1.29E-03,1.29E-03,1.29E-03,2.06E-02,2.06E-02,2.06E-02,2.06E-02
5622,47.91,0,0,4.008,0,131.3,1342,219.2,42.6,1.221,2.55E-02,1.529,0.2577,0.2577,0.2577,0.2577,0.1,5,7.681,29.14,1.29E-03,1.29E-03,1.29E-03,1.29E-03,2.06E-02,2.06E-02,2.06E-02,2.06E-02
5623,49.27,0,0,3.967,0,130.2,1342,219.2,38.69,1.232,2.52E-02,1.545,0.2582,0.2582,0.2582,0.2582,0.1,5,7.63,28.88,1.29E-03,1.29E-03,1.29E-03,1.29E-03,2.07E-02,2.07E-02,2.07E-02,2.07E-02
5624,50.64,0,0,3.926,0,129.1,1342,219.2,34.77,1.243,2.49E-02,1.561,0.2588,0.2588,0.2588,0.2588,0.1,5,7.58,28.62,1.29E-03,1.29E-03,1.29E-03,1.29E-03,2.07E-02,2.07E-02,2.07E-02,2.07E-02
5625,52,0,0,3.885,0,128,1342,219.2,30.86,1.253,2.47E-02,1.576,0.2593,0.2593,0.2593,0.2593,0.1,5,7.53,28.36,1.30E-03,1.30E-03,1.30E-03,1.30E-03,2.07E-02,2.07E-02,2.07E-02,2.07E-02
5626,52,0,0,3.844,0,127,1342,219.2,30.86,1.264,2.44E-02,1.592,0.2598,0.2598,0.2598,0.2598,0.1,5,7.48,28.1,1.30E-03,1.30E-03,1.30E-03,1.30E-03,2.08E-02,2.08E-02,2.08E-02,2.08E-02
5627,52,0,0,3.803,0,125.9,1342,219.2,30.86,1.275,2.41E-02,1.608,0.2603,0.2603,0.2603,0.2603,0.1,5,7.43,27.84,1.30E-03,1.30E-03,1.30E-03,1.30E-03,2.08E-02,2.08E-02,2.08E-02,2.08E-02
5628,52,0,0,3.762,0,124.8,1342,219.2,30.86,1.285,2.38E-02,1.624,0.2608,0.2608,0.2608,0.2608,0.1,5,7.38,27.58,1.30E-03,1.30E-03,1.30E-03,1.30E-03,2.09E-02,2.09E-02,2.09E-02,2.09E-02
5629,52,0,0,3.721,0,123.7,1342,219.2,30.85,1.296,2.35E-02,1.64,0.2613,0.2613,0.2613,0.2613,0.1,5,7.33,27.32,1.31E-03,1.31E-03,1.31E-03,1.31E-03,2.09E-02,2.09E-02,2.09E-02,2.09E-02
5630,52,0,0,3.68,0,122.6,1342,219.2,30.85,1.307,2.33E-02,1.656,0.2619,0.2619,0.2619,0.2619,0.1,5,7.28,27.06,1.31E-03,1.31E-03,1.31E-03,1.31E-03,2.10E-02,2.10E-02,2.10E-02,2.10E-02
5631,52,0,0,3.639,0,121.5,1342,219.2,30.85,1.317,2.30E-02,1.672,0.2624,0.2624,0.2624,0.2624,0.1,5,7.231,26.8,1.31E-03,1.31E-03,1.31E-03,1.31E-03,2.10E-02,2.10E-02,2.10E-02,2.10E-02
5632,52,0,0,3.598,0,120.4,1342,219.2,30.85,1.328,2.27E-02,1.688,0.2629,0.2629,0.2629,0.2629,0.1,5,7.181,26.54,1.31E-03,1.31E-03,1.31E-03,1.31E-03,2.10E-02,2.10E-02,2.10E-02,2.10E-02
5633,52,0,0,3.557,0,119.3,1342,219.2,30.85,1.339,2.24E-02,1.704,0.2634,0.2634,0.2634,0.2634,0.1,5,7.132,26.28,1.32E-03,1.32E-03,1.32E-03,1.32E-03,2.11E-02,2.11E-02,2.11E-02,2.11E-02
5634,52,0,0,3.517,0,118.2,1342,219.2,30.84,1.349,2.21E-02,1.72,0.2639,0.2639,0.2639,0.2639,0.1,5,7.083,26.02,1.32E-03,1.32E-03,1.32E-03,1.32E-03,2.11E-02,2.11E-02,2.11E-02,2.11E-02
5635,52,0,0,3.476,0,117.1,1342,219.2,30.84,1.36,2.19E-02,1.735,0.2645,0.2645,0.2645,0.2645,0.1,5,7.034,25.76,1.32E-03,1.32E-03,1.32E-03,1.32E-03,2.12E-02,2.12E-02,2.12E-02,2.12E-02
5636,52,0,0,3.435,0,116,1342,219.2,30.84,1.371,2.16E-02,1.751,0.265,0.265,0.265,0.265,0.1,5,6.985,25.5,1.33E-03,1.33E-03,1.33E-03,1.33E-03,2.12E-02,2.12E-02,2.12E-02,2.12E-02
5637,52,0,0,3.394,0,114.9,1342,219.2,30.84,1.381,2.13E-02,1.767,0.2655,0.2655,0.2655,0.2655,0.1,5,6.936,25.24,1.33E-03,1.33E-03,1.33E-03,1.33E-03,2.12E-02,2.12E-02,2.12E-02,2.12E-02
5638,52,0,0,3.353,0,113.8,1342,219.2,30.84,1.392,2.10E-02,1.783,0.266,0.266,0.266,0.266,0.1,5,6.887,24.98,1.33E-03,1.33E-03,1.33E-03,1.33E-03,2.13E-02,2.13E-02,2.13E-02,2.13E-02
5639,52,0,0,3.312,0,112.7,1342,219.2,30.83,1.403,2.07E-02,1.799,0.2665,0.2665,0.2665,0.2665,0.1,5,6.839,24.72,1.33E-03,1.33E-03,1.33E-03,1.33E-03,2.13E-02,2.13E-02,2.13E-02,2.13E-02
5640,52,0,0,3.271,0,111.6,1342,219.2,30.83,1.413,2.04E-02,1.815,0.267,0.267,0.267,0.267,0.1,5,6.79,24.46,1.34E-03,1.34E-03,1.34E-03,1.34E-03,2.14E-02,2.14E-02,2.14E-02,2.14E-02
5641,52,0,0,3.23,0,110.5,1342,219.2,30.83,1.424,2.02E-02,1.831,0.2676,0.2676,0.2676,0.2676,0.1,5,6.742,24.2,1.34E-03,1.34E-03,1.34E-03,1.34E-03,2.14E-02,2.14E-02,2.14E-02,2.14E-02
5642,52,0,0,3.222,0,109.4,1342,219.2,30.83,1.433,2.01E-02,1.84,0.2673,0.2673,0.2673,0.2673,0.1,5,6.76,24.29,1.34E-03,1.34E-03,1.34E-03,1.34E-03,2.14E-02,2.14E-02,2.14E-02,2.14E-02
5643,52,0,0,3.213,0,108.3,1342,219.2,30.84,1.441,2.04E-02,1.84,0.266,0.266,0.266,0.266,0.1,5,6.779,24.39,1.33E-03,1.33E-03,1.33E-03,1.33E-03,2.13E-02,2.13E-02,2.13E-02,2.13E-02
5644,52,0,0,3.205,0,107.2,1342,219.2,30.84,1.449,2.07E-02,1.839,0.2647,0.2647,0.2647,0.2647,0.1,5,6.798,24.48,1.32E-03,1.32E-03,1.32E-03,1.32E-03,2.12E-02,2.12E-02,2.12E-02,2.12E-02
5645,52,0,0,3.196,0,106.1,1342,219.2,30.85,1.456,2.09E-02,1.839,0.2634,0.2634,0.2634,0.2634,0.1,5,6.816,24.58,1.32E-03,1.32E-03,1.32E-03,1.32E-03,2.11E-02,2.11E-02,2.11E-02,2.11E-02
5646,52,0,0,3.188,0,105,1342,219.2,30.85,1.464,2.12E-02,1.839,0.262,0.262,0.262,0.262,0.1,5,6.835,24.67,1.31E-03,1.31E-03,1.31E-03,1.31E-03,2.10E-02,2.10E-02,2.10E-02,2.10E-02
5647,52,0,0,3.18,0,104,1342,219.2,30.86,1.472,2.15E-02,1.839,0.2607,0.2607,0.2607,0.2607,0.1,5,6.853,24.77,1.30E-03,1.30E-03,1.30E-03,1.30E-03,2.09E-02,2.09E-02,2.09E-02,2.09E-02
5648,52,0,0,3.171,0,102.9,1342,219.2,30.86,1.48,2.18E-02,1.839,0.2594,0.2594,0.2594,0.2594,0.1,5,6.872,24.86,1.30E-03,1.30E-03,1.30E-03,1.30E-03,2.08E-02,2.08E-02,2.08E-02,2.08E-02
5649,52,0,0,3.163,0,101.8,1342,219.2,30.87,1.487,2.21E-02,1.838,0.2581,0.2581,0.2581,0.2581,0.1,5,6.891,24.96,1.29E-03,1.29E-03,1.29E-03,1.29E-03,2.07E-02,2.07E-02,2.07E-02,2.07E-02
5650,52,0,0,3.154,0,100.7,1342,219.2,30.87,1.495,2.23E-02,1.838,0.2568,0.2568,0.2568,0.2568,0.1,5,6.909,25.05,1.28E-03,1.28E-03,1.28E-03,1.28E-03,2.05E-02,2.05E-02,2.05E-02,2.05E-02
5651,52,0,0,3.146,0,99.57,1342,219.2,30.88,1.503,2.26E-02,1.838,0.2554,0.2554,0.2554,0.2554,0.1,5,6.928,25.14,1.28E-03,1.28E-03,1.28E-03,1.28E-03,2.04E-02,2.04E-02,2.04E-02,2.04E-02
5652,52,0,0,3.137,0,98.48,1342,219.2,30.88,1.51,2.29E-02,1.838,0.2541,0.2541,0.2541,0.2541,0.1,5,6.947,25.24,1.27E-03,1.27E-03,1.27E-03,1.27E-03,2.03E-02,2.03E-02,2.03E-02,2.03E-02
5653,52,0,0,3.129,0,97.38,1342,219.2,30.89,1.518,2.32E-02,1.838,0.2528,0.2528,0.2528,0.2528,0.1,5,6.965,25.33,1.26E-03,1.26E-03,1.26E-03,1.26E-03,2.02E-02,2.02E-02,2.02E-02,2.02E-02
5654,52,0,0,3.121,0,96.29,1342,219.2,30.89,1.526,2.34E-02,1.837,0.2515,0.2515,0.2515,0.2515,0.1,5,6.984,25.43,1.26E-03,1.26E-03,1.26E-03,1.26E-03,2.01E-02,2.01E-02,2.01E-02,2.01E-02
5655,52,0,0,3.112,0,95.19,1342,219.2,30.9,1.534,2.37E-02,1.837,0.2502,0.2502,0.2502,0.2502,0.1,5,7.003,25.52,1.25E-03,1.25E-03,1.25E-03,1.25E-03,2.00E-02,2.00E-02,2.00E-02,2.00E-02
5656,52,0,0,3.104,0,94.1,1342,219.2,30.9,1.541,2.40E-02,1.837,0.2489,0.2489,0.2489,0.2489,0.1,5,7.021,25.62,1.24E-03,1.24E-03,1.24E-03,1.24E-03,1.99E-02,1.99E-02,1.99E-02,1.99E-02
5657,52.18,0,0,3.095,0,93,1342,219.2,31.37,1.549,2.43E-02,1.837,0.2475,0.2475,0.2475,0.2475,0.1,5,7.04,25.71,1.24E-03,1.24E-03,1.24E-03,1.24E-03,1.98E-02,1.98E-02,1.98E-02,1.98E-02
5658,52.35,0,0,3.087,0,90,1342,219.2,31.83,1.557,2.45E-02,1.837,0.2462,0.2462,0.2462,0.2462,0.1,5,7.069,25.81,1.23E-03,1.23E-03,1.23E-03,1.23E-03,1.97E-02,1.97E-02,1.97E-02,1.97E-02
5659,52.53,0,0,3.079,0,87,1342,219.2,32.29,1.565,2.48E-02,1.836,0.2449,0.2449,0.2449,0.2449,0.1,5,7.103,25.9,1.22E-03,1.22E-03,1.22E-03,1.22E-03,1.96E-02,1.96E-02,1.96E-02,1.96E-02
5660,52.71,0,0,3.07,0,86.16,1342,219.2,32.75,1.572,2.51E-02,1.836,0.2436,0.2436,0.2436,0.2436,0.1,5,7.131,26,1.22E-03,1.22E-03,1.22E-03,1.22E-03,1.95E-02,1.95E-02,1.95E-02,1.95E-02
5661,52.89,0,0,3.062,0,85.32,1342,219.2,33.21,1.58,2.54E-02,1.836,0.2423,0.2423,0.2423,0.2423,0.1,5,7.149,26.09,1.21E-03,1.21E-03,1.21E-03,1.21E-03,1.94E-02,1.94E-02,1.94E-02,1.94E-02
5662,53.06,0,0,3.053,0,84.48,1342,219.2,33.67,1.588,2.56E-02,1.836,0.2409,0.2409,0.2409,0.2409,0.1,5,7.167,26.18,1.21E-03,1.21E-03,1.21E-03,1.21E-03,1.93E-02,1.93E-02,1.93E-02,1.93E-02
5663,53.24,0,0,3.045,0,83.65,1342,219.2,34.13,1.595,2.59E-02,1.836,0.2396,0.2396,0.2396,0.2396,0.1,5,7.186,26.28,1.20E-03,1.20E-03,1.20E-03,1.20E-03,1.92E-02,1.92E-02,1.92E-02,1.92E-02
5664,53.42,0,0,3.036,0,82.81,1342,219.2,34.59,1.603,2.62E-02,1.835,0.2383,0.2383,0.2383,0.2383,0.1,5,7.204,26.37,1.19E-03,1.19E-03,1.19E-03,1.19E-03,1.91E-02,1.91E-02,1.91E-02,1.91E-02
