$R,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JDAY 1.0= 1/1/2000 12am,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JDAY,TDS,H2S,CH4,SO4,Tracer,Cond,TCol,ECol,ISS1,PO4,NH4,NO3,LDOM,RDOM,LPOM,RPOM,ALG1,DO,TIC,ALK,LDOM-P,RDOM-P,LPOM-P,RPOM-P,LDOM-N,RDOM-N,LPOM-N,RPOM-N
5444,12.61,0,0,0.3347,0,29.88,1600,180,18.06,0.2085,2.15E-02,1.577,7.28E-02,7.28E-02,7.28E-02,7.28E-02,0.1,7.269,6.5,18.69,3.64E-04,3.64E-04,3.64E-04,3.64E-04,5.82E-03,5.82E-03,5.82E-03,5.82E-03
5445,12.94,0,0,0.3465,0,30.47,1600,180,17.86,0.2083,2.17E-02,1.585,7.30E-02,7.30E-02,7.30E-02,7.30E-02,0.1,7.225,6.495,18.75,3.65E-04,3.65E-04,3.65E-04,3.65E-04,5.84E-03,5.84E-03,5.84E-03,5.84E-03
5446,13.27,0,0,0.3584,0,31.05,1600,180,17.67,0.2081,2.19E-02,1.593,7.32E-02,7.32E-02,7.32E-02,7.32E-02,0.1,7.181,6.49,18.81,3.66E-04,3.66E-04,3.66E-04,3.66E-04,5.85E-03,5.85E-03,5.85E-03,5.85E-03
5447,13.59,0,0,0.3702,0,31.64,1600,180,17.47,0.2079,2.21E-02,1.6,7.33E-02,7.33E-02,7.33E-02,7.33E-02,0.1,7.137,6.486,18.87,3.67E-04,3.67E-04,3.67E-04,3.67E-04,5.87E-03,5.87E-03,5.87E-03,5.87E-03
5448,13.92,0,0,0.382,0,32.22,1600,180,17.28,0.2077,2.24E-02,1.608,7.35E-02,7.35E-02,7.35E-02,7.35E-02,0.1,7.093,6.481,18.93,3.68E-04,3.68E-04,3.68E-04,3.68E-04,5.88E-03,5.88E-03,5.88E-03,5.88E-03
5449,14.24,0,0,0.3939,0,32.81,1600,180,17.08,0.2074,2.26E-02,1.616,7.37E-02,7.37E-02,7.37E-02,7.37E-02,0.1,7.049,6.477,19,3.69E-04,3.69E-04,3.69E-04,3.69E-04,5.90E-03,5.90E-03,5.90E-03,5.90E-03
5450,14.57,0,0,0.4057,0,33.39,1600,180,16.89,0.2072,2.28E-02,1.623,7.39E-02,7.39E-02,7.39E-02,7.39E-02,0.1,7.005,6.472,19.06,3.69E-04,3.69E-04,3.69E-04,3.69E-04,5.91E-03,5.91E-03,5.91E-03,5.91E-03
5451,14.9,0,0,0.4176,0,33.98,1600,180,16.7,0.207,2.30E-02,1.631,7.41E-02,7.41E-02,7.41E-02,7.41E-02,0.1,6.96,6.468,19.12,3.70E-04,3.70E-04,3.70E-04,3.70E-04,5.93E-03,5.93E-03,5.93E-03,5.93E-03
5452,15.22,0,0,0.4294,0,34.56,1600,180,16.5,0.2068,2.32E-02,1.639,7.43E-02,7.43E-02,7.43E-02,7.43E-02,0.1,6.916,6.464,19.18,3.71E-04,3.71E-04,3.71E-04,3.71E-04,5.94E-03,5.94E-03,5.94E-03,5.94E-03
5453,15.55,0,0,0.4412,0,35.15,1600,180,16.31,0.2066,2.34E-02,1.646,7.44E-02,7.44E-02,7.44E-02,7.44E-02,0.1,6.872,6.461,19.24,3.72E-04,3.72E-04,3.72E-04,3.72E-04,5.96E-03,5.96E-03,5.96E-03,5.96E-03
5454,15.88,0,0,0.4531,0,35.73,1600,180,16.11,0.2064,2.36E-02,1.654,7.46E-02,7.46E-02,7.46E-02,7.46E-02,0.1,6.828,6.457,19.3,3.73E-04,3.73E-04,3.73E-04,3.73E-04,5.97E-03,5.97E-03,5.97E-03,5.97E-03
5455,16.2,0,0,0.4649,0,36.32,1600,180,15.92,0.2062,2.38E-02,1.662,7.48E-02,7.48E-02,7.48E-02,7.48E-02,0.1,6.784,6.454,19.36,3.74E-04,3.74E-04,3.74E-04,3.74E-04,5.98E-03,5.98E-03,5.98E-03,5.98E-03
5456,16.53,0,0,0.4767,0,36.9,1600,180,15.72,0.206,2.40E-02,1.669,7.50E-02,7.50E-02,7.50E-02,7.50E-02,0.1,6.74,6.45,19.42,3.75E-04,3.75E-04,3.75E-04,3.75E-04,6.00E-03,6.00E-03,6.00E-03,6.00E-03
5457,16.86,0,0,0.4886,0,37.49,1600,180,15.53,0.2058,2.42E-02,1.677,7.52E-02,7.52E-02,7.52E-02,7.52E-02,0.1,6.696,6.447,19.49,3.76E-04,3.76E-04,3.76E-04,3.76E-04,6.01E-03,6.01E-03,6.01E-03,6.01E-03
5458,17.18,0,0,0.5004,0,38.07,1600,180,15.33,0.2056,2.44E-02,1.685,7.54E-02,7.54E-02,7.54E-02,7.54E-02,0.1,6.652,6.444,19.55,3.77E-04,3.77E-04,3.77E-04,3.77E-04,6.03E-03,6.03E-03,6.03E-03,6.03E-03
5459,17.51,0,0,0.5122,0,38.66,1600,180,15.14,0.2054,2.46E-02,1.692,7.55E-02,7.55E-02,7.55E-02,7.55E-02,0.1,6.608,6.441,19.61,3.78E-04,3.78E-04,3.78E-04,3.78E-04,6.04E-03,6.04E-03,6.04E-03,6.04E-03
5460,17.84,0,0,0.5241,0,39.24,1600,180,14.94,0.2052,2.48E-02,1.7,7.57E-02,7.57E-02,7.57E-02,7.57E-02,0.1,6.564,6.439,19.67,3.79E-04,3.79E-04,3.79E-04,3.79E-04,6.06E-03,6.06E-03,6.06E-03,6.06E-03
5461,18.16,0,0,0.5359,0,39.83,1600,180,14.75,0.205,2.50E-02,1.708,7.59E-02,7.59E-02,7.59E-02,7.59E-02,0.1,6.52,6.436,19.73,3.80E-04,3.80E-04,3.80E-04,3.80E-04,6.07E-03,6.07E-03,6.07E-03,6.07E-03
5462,18.49,0,0,0.5478,0,40.41,1600,180,14.55,0.2048,2.52E-02,1.715,7.61E-02,7.61E-02,7.61E-02,7.61E-02,0.1,6.475,6.434,19.79,3.80E-04,3.80E-04,3.80E-04,3.80E-04,6.09E-03,6.09E-03,6.09E-03,6.09E-03
5463,18.82,0,0,0.5596,0,41,1600,180,14.36,0.2046,2.54E-02,1.723,7.63E-02,7.63E-02,7.63E-02,7.63E-02,0.1,6.431,6.432,19.85,3.81E-04,3.81E-04,3.81E-04,3.81E-04,6.10E-03,6.10E-03,6.10E-03,6.10E-03
5464,19.14,0,0,0.5714,0,41.19,1600,180,14.17,0.2044,2.56E-02,1.73,7.64E-02,7.64E-02,7.64E-02,7.64E-02,0.1,6.387,6.431,19.91,3.82E-04,3.82E-04,3.82E-04,3.82E-04,6.12E-03,6.12E-03,6.12E-03,6.12E-03
5465,19.47,0,0,0.5833,0,41.38,1600,180,13.97,0.2042,2.58E-02,1.738,7.66E-02,7.66E-02,7.66E-02,7.66E-02,0.1,6.343,6.431,19.98,3.83E-04,3.83E-04,3.83E-04,3.83E-04,6.13E-03,6.13E-03,6.13E-03,6.13E-03
5466,19.8,0,0,0.5951,0,41.56,1600,180,13.78,0.204,2.60E-02,1.746,7.68E-02,7.68E-02,7.68E-02,7.68E-02,0.1,6.299,6.431,20.04,3.84E-04,3.84E-04,3.84E-04,3.84E-04,6.14E-03,6.14E-03,6.14E-03,6.14E-03
5467,20.12,0,0,0.6069,0,41.75,1600,180,13.58,0.2038,2.62E-02,1.753,7.70E-02,7.70E-02,7.70E-02,7.70E-02,0.1,6.255,6.431,20.1,3.85E-04,3.85E-04,3.85E-04,3.85E-04,6.16E-03,6.16E-03,6.16E-03,6.16E-03
5468,20.45,0,0,0.6188,0,41.94,1600,180,13.39,0.2036,2.64E-02,1.761,7.72E-02,7.72E-02,7.72E-02,7.72E-02,0.1,6.211,6.431,20.16,3.86E-04,3.86E-04,3.86E-04,3.86E-04,6.17E-03,6.17E-03,6.17E-03,6.17E-03
5469,20.78,0,0,0.6306,0,42.12,1600,180,13.19,0.2034,2.66E-02,1.769,7.74E-02,7.74E-02,7.74E-02,7.74E-02,0.1,6.167,6.431,20.22,3.87E-04,3.87E-04,3.87E-04,3.87E-04,6.19E-03,6.19E-03,6.19E-03,6.19E-03
5470,21.1,0,0,0.6424,0,42.31,1600,180,13,0.2032,2.68E-02,1.776,7.75E-02,7.75E-02,7.75E-02,7.75E-02,0.1,6.123,6.432,20.28,3.88E-04,3.88E-04,3.88E-04,3.88E-04,6.20E-03,6.20E-03,6.20E-03,6.20E-03
5471,21.43,0,0,0.6543,0,42.5,1600,180,12.8,0.203,2.70E-02,1.784,7.77E-02,7.77E-02,7.77E-02,7.77E-02,0.1,6.079,6.433,20.34,3.89E-04,3.89E-04,3.89E-04,3.89E-04,6.22E-03,6.22E-03,6.22E-03,6.22E-03
5472,21.76,0,0,0.6661,0,42.69,1600,180,12.61,0.2028,2.72E-02,1.792,7.79E-02,7.79E-02,7.79E-02,7.79E-02,0.1,6.035,6.433,20.4,3.90E-04,3.90E-04,3.90E-04,3.90E-04,6.23E-03,6.23E-03,6.23E-03,6.23E-03
5473,22.08,0,0,0.678,0,42.88,1600,180,12.41,0.2026,2.75E-02,1.799,7.81E-02,7.81E-02,7.81E-02,7.81E-02,0.1,5.991,6.434,20.47,3.90E-04,3.90E-04,3.90E-04,3.90E-04,6.25E-03,6.25E-03,6.25E-03,6.25E-03
5474,22.41,0,0,0.6898,0,43.06,1600,180,12.22,0.2023,2.77E-02,1.807,7.83E-02,7.83E-02,7.83E-02,7.83E-02,0.1,5.946,6.435,20.53,3.91E-04,3.91E-04,3.91E-04,3.91E-04,6.26E-03,6.26E-03,6.26E-03,6.26E-03
5475,22.73,0,0,0.7016,0,43.25,1600,180,12.03,0.2021,2.79E-02,1.815,7.84E-02,7.84E-02,7.84E-02,7.84E-02,0.1,5.902,6.436,20.59,3.92E-04,3.92E-04,3.92E-04,3.92E-04,6.28E-03,6.28E-03,6.28E-03,6.28E-03
5476,23.06,0,0,0.7135,0,43.44,1600,180,11.83,0.2019,2.81E-02,1.822,7.86E-02,7.86E-02,7.86E-02,7.86E-02,0.1,5.858,6.438,20.65,3.93E-04,3.93E-04,3.93E-04,3.93E-04,6.29E-03,6.29E-03,6.29E-03,6.29E-03
5477,23.39,0,0,0.7253,0,43.62,1600,180,11.64,0.2017,2.83E-02,1.83,7.88E-02,7.88E-02,7.88E-02,7.88E-02,0.1,5.814,6.439,20.71,3.94E-04,3.94E-04,3.94E-04,3.94E-04,6.31E-03,6.31E-03,6.31E-03,6.31E-03
5478,23.71,0,0,0.7371,0,43.81,1600,180,11.44,0.2015,2.85E-02,1.838,7.90E-02,7.90E-02,7.90E-02,7.90E-02,0.1,5.77,6.44,20.77,3.95E-04,3.95E-04,3.95E-04,3.95E-04,6.32E-03,6.32E-03,6.32E-03,6.32E-03
5479,24.04,0,0,0.749,0,44,1600,180,11.25,0.2013,2.87E-02,1.845,7.92E-02,7.92E-02,7.92E-02,7.92E-02,0.1,5.726,6.442,20.83,3.96E-04,3.96E-04,3.96E-04,3.96E-04,6.33E-03,6.33E-03,6.33E-03,6.33E-03
5480,24.37,0,0,0.7608,0,44.19,1600,180,11.05,0.2011,2.89E-02,1.853,7.94E-02,7.94E-02,7.94E-02,7.94E-02,0.1,5.682,6.444,20.89,3.97E-04,3.97E-04,3.97E-04,3.97E-04,6.35E-03,6.35E-03,6.35E-03,6.35E-03
5481,24.69,0,0,0.7727,0,44.38,1600,180,10.86,0.2009,2.91E-02,1.861,7.95E-02,7.95E-02,7.95E-02,7.95E-02,0.1,5.638,6.445,20.96,3.98E-04,3.98E-04,3.98E-04,3.98E-04,6.36E-03,6.36E-03,6.36E-03,6.36E-03
5482,25.02,0,0,0.7845,0,44.56,1600,180,10.66,0.2007,2.93E-02,1.868,7.97E-02,7.97E-02,7.97E-02,7.97E-02,0.1,5.594,6.447,21.02,3.99E-04,3.99E-04,3.99E-04,3.99E-04,6.38E-03,6.38E-03,6.38E-03,6.38E-03
5483,25.35,0,0,0.7963,0,44.75,1600,180,10.47,0.2005,2.95E-02,1.876,7.99E-02,7.99E-02,7.99E-02,7.99E-02,0.1,5.55,6.449,21.08,4.00E-04,4.00E-04,4.00E-04,4.00E-04,6.39E-03,6.39E-03,6.39E-03,6.39E-03
5484,25.67,0,0,0.8082,0,44.94,1600,180,10.27,0.2003,2.97E-02,1.883,8.01E-02,8.01E-02,8.01E-02,8.01E-02,0.1,5.506,6.451,21.14,4.00E-04,4.00E-04,4.00E-04,4.00E-04,6.41E-03,6.41E-03,6.41E-03,6.41E-03
5485,26,0,0,0.82,0,45.12,1600,180,10.08,0.2001,2.99E-02,1.891,8.03E-02,8.03E-02,8.03E-02,8.03E-02,0.1,5.461,6.453,21.2,4.01E-04,4.01E-04,4.01E-04,4.01E-04,6.42E-03,6.42E-03,6.42E-03,6.42E-03
5486,26.33,0,0,0.8318,0,45.31,1600,180,9.884,0.1999,3.01E-02,1.899,8.05E-02,8.05E-02,8.05E-02,8.05E-02,0.1,5.417,6.456,21.26,4.02E-04,4.02E-04,4.02E-04,4.02E-04,6.44E-03,6.44E-03,6.44E-03,6.44E-03
5487,26.65,0,0,0.8437,0,45.5,1600,180,9.69,0.1997,3.03E-02,1.906,8.06E-02,8.06E-02,8.06E-02,8.06E-02,0.1,5.373,6.458,21.32,4.03E-04,4.03E-04,4.03E-04,4.03E-04,6.45E-03,6.45E-03,6.45E-03,6.45E-03
5488,26.98,0,0,0.8555,0,45.69,1600,180,9.495,0.1995,3.05E-02,1.914,8.08E-02,8.08E-02,8.08E-02,8.08E-02,0.1,5.329,6.461,21.38,4.04E-04,4.04E-04,4.04E-04,4.04E-04,6.47E-03,6.47E-03,6.47E-03,6.47E-03
5489,27.31,0,0,0.8673,0,45.88,1600,180,9.301,0.1993,3.07E-02,1.922,8.10E-02,8.10E-02,8.10E-02,8.10E-02,0.1,5.285,6.463,21.44,4.05E-04,4.05E-04,4.05E-04,4.05E-04,6.48E-03,6.48E-03,6.48E-03,6.48E-03
5490,27.63,0,0,0.8792,0,46.06,1600,180,9.106,0.1991,3.09E-02,1.929,8.12E-02,8.12E-02,8.12E-02,8.12E-02,0.1,5.241,6.466,21.51,4.06E-04,4.06E-04,4.06E-04,4.06E-04,6.49E-03,6.49E-03,6.49E-03,6.49E-03
5491,27.96,0,0,0.891,0,46.25,1600,180,8.911,0.1989,3.11E-02,1.937,8.14E-02,8.14E-02,8.14E-02,8.14E-02,0.1,5.197,6.469,21.57,4.07E-04,4.07E-04,4.07E-04,4.07E-04,6.51E-03,6.51E-03,6.51E-03,6.51E-03
5492,28.29,0,0,0.9029,0,46.44,1600,180,8.717,0.1987,3.13E-02,1.945,8.15E-02,8.15E-02,8.15E-02,8.15E-02,0.1,5.153,6.472,21.63,4.08E-04,4.08E-04,4.08E-04,4.08E-04,6.52E-03,6.52E-03,6.52E-03,6.52E-03
5493,28.61,0,0,0.9147,0,46.62,1600,180,8.522,0.1985,3.15E-02,1.952,8.17E-02,8.17E-02,8.17E-02,8.17E-02,0.1,5.109,6.475,21.69,4.09E-04,4.09E-04,4.09E-04,4.09E-04,6.54E-03,6.54E-03,6.54E-03,6.54E-03
5494,28.94,0,0,0.9265,0,46.81,1600,180,8.327,0.1983,3.17E-02,1.96,8.19E-02,8.19E-02,8.19E-02,8.19E-02,0.1,5.065,6.478,21.75,4.10E-04,4.10E-04,4.10E-04,4.10E-04,6.55E-03,6.55E-03,6.55E-03,6.55E-03
5495,29.27,0,0,0.9384,0,47,1600,180,8.133,0.1981,3.19E-02,1.968,8.21E-02,8.21E-02,8.21E-02,8.21E-02,0.1,5.021,6.452,21.81,4.10E-04,4.10E-04,4.10E-04,4.10E-04,6.57E-03,6.57E-03,6.57E-03,6.57E-03
5496,29.59,0,0,0.9502,0,46.89,1600,180,7.938,0.1979,3.21E-02,1.975,8.23E-02,8.23E-02,8.23E-02,8.23E-02,0.1,5,6.435,21.87,4.11E-04,4.11E-04,4.11E-04,4.11E-04,6.58E-03,6.58E-03,6.58E-03,6.58E-03
5497,29.92,0,0,0.962,0,46.79,1600,180,7.744,0.1977,3.24E-02,1.983,8.25E-02,8.25E-02,8.25E-02,8.25E-02,0.1,5,6.439,21.93,4.12E-04,4.12E-04,4.12E-04,4.12E-04,6.60E-03,6.60E-03,6.60E-03,6.60E-03
5498,30.24,0,0,0.9739,0,46.68,1600,180,7.549,0.1975,3.26E-02,1.991,8.26E-02,8.26E-02,8.26E-02,8.26E-02,0.1,5,6.443,22,4.13E-04,4.13E-04,4.13E-04,4.13E-04,6.61E-03,6.61E-03,6.61E-03,6.61E-03
5499,30.57,0,0,0.9857,0,46.57,1600,180,7.354,0.1972,3.28E-02,1.998,8.28E-02,8.28E-02,8.28E-02,8.28E-02,0.1,5,6.447,22.06,4.14E-04,4.14E-04,4.14E-04,4.14E-04,6.63E-03,6.63E-03,6.63E-03,6.63E-03
5500,30.9,0,0,0.9976,0,46.46,1600,180,7.16,0.197,3.30E-02,2.006,8.30E-02,8.30E-02,8.30E-02,8.30E-02,0.1,5,6.451,22.12,4.15E-04,4.15E-04,4.15E-04,4.15E-04,6.64E-03,6.64E-03,6.64E-03,6.64E-03
5501,31.22,0,0,1.009,0,46.36,1600,180,6.965,0.1968,3.32E-02,2.014,8.32E-02,8.32E-02,8.32E-02,8.32E-02,0.1,5,6.456,22.18,4.16E-04,4.16E-04,4.16E-04,4.16E-04,6.65E-03,6.65E-03,6.65E-03,6.65E-03
5502,31.55,0,0,1.021,0,46.25,1600,180,6.771,0.1966,3.34E-02,2.021,8.34E-02,8.34E-02,8.34E-02,8.34E-02,0.1,5,6.46,22.24,4.17E-04,4.17E-04,4.17E-04,4.17E-04,6.67E-03,6.67E-03,6.67E-03,6.67E-03
5503,31.88,0,0,1.033,0,46.14,1600,180,6.576,0.1964,3.36E-02,2.029,8.35E-02,8.35E-02,8.35E-02,8.35E-02,0.1,5,6.464,22.3,4.18E-04,4.18E-04,4.18E-04,4.18E-04,6.68E-03,6.68E-03,6.68E-03,6.68E-03
5504,32.2,0,0,1.045,0,46.04,1600,180,6.381,0.1962,3.38E-02,2.037,8.37E-02,8.37E-02,8.37E-02,8.37E-02,0.1,5,6.469,22.36,4.19E-04,4.19E-04,4.19E-04,4.19E-04,6.70E-03,6.70E-03,6.70E-03,6.70E-03
5505,32.53,0,0,1.057,0,45.93,1600,180,6.187,0.196,3.40E-02,2.044,8.39E-02,8.39E-02,8.39E-02,8.39E-02,0.1,5,6.473,22.42,4.20E-04,4.20E-04,4.20E-04,4.20E-04,6.71E-03,6.71E-03,6.71E-03,6.71E-03
5506,32.86,0,0,1.069,0,45.82,1600,180,5.992,0.1958,3.42E-02,2.052,8.41E-02,8.41E-02,8.41E-02,8.41E-02,0.1,5,6.478,22.49,4.21E-04,4.21E-04,4.21E-04,4.21E-04,6.73E-03,6.73E-03,6.73E-03,6.73E-03
5507,33.18,0,0,1.08,0,45.71,1600,180,5.798,0.1956,3.44E-02,2.059,8.43E-02,8.43E-02,8.43E-02,8.43E-02,0.1,5,6.483,22.55,4.21E-04,4.21E-04,4.21E-04,4.21E-04,6.74E-03,6.74E-03,6.74E-03,6.74E-03
5508,33.51,0,0,1.092,0,45.61,1600,180,5.603,0.1954,3.46E-02,2.067,8.45E-02,8.45E-02,8.45E-02,8.45E-02,0.1,5,6.488,22.61,4.22E-04,4.22E-04,4.22E-04,4.22E-04,6.76E-03,6.76E-03,6.76E-03,6.76E-03
5509,33.84,0,0,1.104,0,45.5,1600,180,5.408,0.1952,3.48E-02,2.075,8.46E-02,8.46E-02,8.46E-02,8.46E-02,0.1,5,6.492,22.67,4.23E-04,4.23E-04,4.23E-04,4.23E-04,6.77E-03,6.77E-03,6.77E-03,6.77E-03
5510,34.16,0,0,1.116,0,45.39,1600,180,5.214,0.195,3.50E-02,2.082,8.48E-02,8.48E-02,8.48E-02,8.48E-02,0.1,5,6.497,22.73,4.24E-04,4.24E-04,4.24E-04,4.24E-04,6.79E-03,6.79E-03,6.79E-03,6.79E-03
5511,34.49,0,0,1.128,0,45.29,1600,180,5.019,0.1948,3.52E-02,2.09,8.50E-02,8.50E-02,8.50E-02,8.50E-02,0.1,5,6.503,22.79,4.25E-04,4.25E-04,4.25E-04,4.25E-04,6.80E-03,6.80E-03,6.80E-03,6.80E-03
5512,34.82,0,0,1.14,0,45.18,1600,180,4.825,0.1946,3.54E-02,2.098,8.52E-02,8.52E-02,8.52E-02,8.52E-02,0.1,5,6.508,22.85,4.26E-04,4.26E-04,4.26E-04,4.26E-04,6.82E-03,6.82E-03,6.82E-03,6.82E-03
5513,35.14,0,0,1.151,0,45.07,1600,180,4.63,0.1944,3.56E-02,2.105,8.54E-02,8.54E-02,8.54E-02,8.54E-02,0.1,5,6.513,22.91,4.27E-04,4.27E-04,4.27E-04,4.27E-04,6.83E-03,6.83E-03,6.83E-03,6.83E-03
5514,35.47,0,0,1.163,0,44.96,1600,180,4.435,0.1942,3.58E-02,2.113,8.56E-02,8.56E-02,8.56E-02,8.56E-02,0.1,5,6.518,22.98,4.28E-04,4.28E-04,4.28E-04,4.28E-04,6.84E-03,6.84E-03,6.84E-03,6.84E-03
5515,35.8,0,0,1.175,0,44.86,1600,180,4.241,0.194,3.60E-02,2.121,8.57E-02,8.57E-02,8.57E-02,8.57E-02,0.1,5,6.524,23.04,4.29E-04,4.29E-04,4.29E-04,4.29E-04,6.86E-03,6.86E-03,6.86E-03,6.86E-03
5516,36.12,0,0,1.187,0,44.75,1600,180,4.046,0.1938,3.62E-02,2.128,8.59E-02,8.59E-02,8.59E-02,8.59E-02,0.1,5,6.529,23.1,4.30E-04,4.30E-04,4.30E-04,4.30E-04,6.87E-03,6.87E-03,6.87E-03,6.87E-03
5517,36.45,0,0,1.199,0,44.64,1600,180,3.852,0.1936,3.64E-02,2.136,8.61E-02,8.61E-02,8.61E-02,8.61E-02,0.1,5,6.535,23.16,4.31E-04,4.31E-04,4.31E-04,4.31E-04,6.89E-03,6.89E-03,6.89E-03,6.89E-03
5518,36.78,0,0,1.211,0,44.54,1600,180,3.657,0.1934,3.66E-02,2.144,8.63E-02,8.63E-02,8.63E-02,8.63E-02,0.1,5,6.54,23.22,4.31E-04,4.31E-04,4.31E-04,4.31E-04,6.90E-03,6.90E-03,6.90E-03,6.90E-03
5519,37.1,0,0,1.222,0,44.43,1600,180,3.462,0.1932,3.68E-02,2.151,8.65E-02,8.65E-02,8.65E-02,8.65E-02,0.1,5,6.546,23.28,4.32E-04,4.32E-04,4.32E-04,4.32E-04,6.92E-03,6.92E-03,6.92E-03,6.92E-03
5520,37.43,0,0,1.234,0,44.32,1600,180,3.268,0.193,3.70E-02,2.159,8.66E-02,8.66E-02,8.66E-02,8.66E-02,0.1,5,6.552,23.34,4.33E-04,4.33E-04,4.33E-04,4.33E-04,6.93E-03,6.93E-03,6.93E-03,6.93E-03
5521,37.76,0,0,1.246,0,44.21,1600,180,3.073,0.1928,3.72E-02,2.167,8.68E-02,8.68E-02,8.68E-02,8.68E-02,0.1,5,6.558,23.4,4.34E-04,4.34E-04,4.34E-04,4.34E-04,6.95E-03,6.95E-03,6.95E-03,6.95E-03
5522,38.08,0,0,1.258,0,44.11,1600,180,2.879,0.1926,3.75E-02,2.174,8.70E-02,8.70E-02,8.70E-02,8.70E-02,0.1,5,6.564,23.47,4.35E-04,4.35E-04,4.35E-04,4.35E-04,6.96E-03,6.96E-03,6.96E-03,6.96E-03
5523,38.41,0,0,1.27,0,44,1600,180,2.684,0.1923,3.77E-02,2.182,8.72E-02,8.72E-02,8.72E-02,8.72E-02,0.1,5,6.552,23.53,4.36E-04,4.36E-04,4.36E-04,4.36E-04,6.98E-03,6.98E-03,6.98E-03,6.98E-03
5524,38.73,0,0,1.282,0,43.59,1600,180,2.489,0.1921,3.79E-02,2.19,8.74E-02,8.74E-02,8.74E-02,8.74E-02,0.1,5.152,6.544,23.59,4.37E-04,4.37E-04,4.37E-04,4.37E-04,6.99E-03,6.99E-03,6.99E-03,6.99E-03
5525,39.06,0,0,1.293,0,43.18,1600,180,2.295,0.1919,3.81E-02,2.197,8.76E-02,8.76E-02,8.76E-02,8.76E-02,0.1,5.446,6.548,23.65,4.38E-04,4.38E-04,4.38E-04,4.38E-04,7.00E-03,7.00E-03,7.00E-03,7.00E-03
5526,39.39,0,0,1.305,0,42.77,1600,180,2.1,0.1917,3.83E-02,2.205,8.77E-02,8.77E-02,8.77E-02,8.77E-02,0.1,5.741,6.551,23.71,4.39E-04,4.39E-04,4.39E-04,4.39E-04,7.02E-03,7.02E-03,7.02E-03,7.02E-03
5527,39.71,0,0,1.317,0,42.36,1600,180,1.905,0.1915,3.85E-02,2.212,8.79E-02,8.79E-02,8.79E-02,8.79E-02,0.1,6.035,6.555,23.77,4.40E-04,4.40E-04,4.40E-04,4.40E-04,7.03E-03,7.03E-03,7.03E-03,7.03E-03
5528,40.04,0,0,1.329,0,41.95,1600,180,1.711,0.1913,3.87E-02,2.22,8.81E-02,8.81E-02,8.81E-02,8.81E-02,0.1,6.33,6.558,23.83,4.41E-04,4.41E-04,4.41E-04,4.41E-04,7.05E-03,7.05E-03,7.05E-03,7.05E-03
5529,40.37,0,0,1.341,0,41.55,1600,180,1.516,0.1911,3.89E-02,2.228,8.83E-02,8.83E-02,8.83E-02,8.83E-02,0.1,6.625,6.562,23.89,4.41E-04,4.41E-04,4.41E-04,4.41E-04,7.06E-03,7.06E-03,7.06E-03,7.06E-03
5530,40.69,0,0,1.353,0,41.14,1600,180,1.322,0.1909,3.91E-02,2.235,8.85E-02,8.85E-02,8.85E-02,8.85E-02,0.1,6.919,6.566,23.96,4.42E-04,4.42E-04,4.42E-04,4.42E-04,7.08E-03,7.08E-03,7.08E-03,7.08E-03
5531,41.02,0,0,1.364,0,40.73,1600,180,1.127,0.1907,3.93E-02,2.243,8.86E-02,8.86E-02,8.86E-02,8.86E-02,0.1,7.214,6.57,24.02,4.43E-04,4.43E-04,4.43E-04,4.43E-04,7.09E-03,7.09E-03,7.09E-03,7.09E-03
5532,41.35,0,0,1.376,0,40.32,1600,180,0.9324,0.1905,3.95E-02,2.251,8.88E-02,8.88E-02,8.88E-02,8.88E-02,0.1,7.508,6.574,24.08,4.44E-04,4.44E-04,4.44E-04,4.44E-04,7.11E-03,7.11E-03,7.11E-03,7.11E-03
5533,41.67,0,0,1.388,0,39.91,1600,180,0.7378,0.1903,3.97E-02,2.258,8.90E-02,8.90E-02,8.90E-02,8.90E-02,0.1,7.803,6.579,24.14,4.45E-04,4.45E-04,4.45E-04,4.45E-04,7.12E-03,7.12E-03,7.12E-03,7.12E-03
5534,42,0,0,1.4,0,39.5,1600,180,0.5432,0.1901,3.99E-02,2.266,8.92E-02,8.92E-02,8.92E-02,8.92E-02,0.1,8.098,6.583,24.2,4.46E-04,4.46E-04,4.46E-04,4.46E-04,7.14E-03,7.14E-03,7.14E-03,7.14E-03
5535,41.96,0,0,1.391,0,40.04,1600,180,0.739,0.1907,3.99E-02,2.267,8.93E-02,8.93E-02,8.93E-02,8.93E-02,0.1,8.182,6.565,24.12,4.47E-04,4.47E-04,4.47E-04,4.47E-04,7.15E-03,7.15E-03,7.15E-03,7.15E-03
5536,41.93,0,0,1.381,0,40.59,1600,180,0.9351,0.1922,3.97E-02,2.261,8.94E-02,8.94E-02,8.94E-02,8.94E-02,0.1,8.04,6.549,24.03,4.47E-04,4.47E-04,4.47E-04,4.47E-04,7.15E-03,7.15E-03,7.15E-03,7.15E-03
5537,41.89,0,0,1.372,0,41.13,1600,180,1.131,0.1937,3.95E-02,2.255,8.94E-02,8.94E-02,8.94E-02,8.94E-02,0.1,7.899,6.533,23.95,4.47E-04,4.47E-04,4.47E-04,4.47E-04,7.15E-03,7.15E-03,7.15E-03,7.15E-03
