$Little Spokane River inflow 01/01/2000 to 12/31/2000,,
,,
Jday,Q,
266.75,11.8,
266.792,11.8,
266.833,11.8,
266.875,11.8,
266.917,11.8,
266.958,11.8,
267,11.8,
267.042,11.8,
267.083,11.8,
267.125,11.8,
267.167,11.8,
267.208,11.8,
267.25,11.8,
267.292,11.8,
267.333,11.8,
267.375,11.8,
267.417,11.8,
267.458,11.8,
267.5,11.8,
267.542,11.87,
267.583,11.8,
267.625,11.8,
267.667,11.8,
267.708,11.87,
267.75,11.8,
267.792,11.8,
267.833,11.8,
267.875,11.8,
267.917,11.87,
267.958,11.87,
268,11.93,
268.042,11.93,
268.083,11.93,
268.125,11.93,
268.167,11.93,
268.208,11.93,
268.25,11.93,
268.292,11.93,
268.333,11.87,
268.375,11.8,
268.417,11.8,
268.458,11.8,
268.5,11.8,
268.542,11.8,
268.583,11.8,
268.625,11.8,
268.667,11.74,
268.708,11.74,
268.75,11.74,
268.792,11.8,
268.833,11.8,
268.875,11.8,
268.917,11.8,
268.958,11.8,
269,11.8,
269.042,11.87,
269.083,11.87,
269.125,11.93,
269.167,11.93,
269.208,11.93,
269.25,11.93,
269.292,11.93,
269.333,11.93,
269.375,11.93,
269.417,11.87,
269.458,11.87,
269.5,11.87,
269.542,11.87,
269.583,11.93,
269.625,11.93,
269.667,11.93,
269.708,11.93,
269.75,11.93,
269.792,11.93,
269.833,11.87,
269.875,11.87,
269.917,11.93,
269.958,11.93,
270,12,
270.042,12,
270.083,12,
270.125,12,
270.167,12,
270.208,12,
270.25,12,
270.292,11.93,
270.333,11.93,
270.375,11.93,
270.417,11.93,
270.458,11.93,
270.5,12,
270.542,11.93,
270.583,12,
270.625,12,
270.667,12,
270.708,12,
270.75,11.93,
270.792,11.93,
270.833,11.87,
270.875,11.8,
270.917,11.87,
270.958,11.8,
271,11.93,
271.042,11.93,
271.083,11.93,
271.125,11.93,
271.167,11.93,
271.208,12,
271.25,12,
271.292,11.93,
271.333,12,
271.375,11.93,
271.417,11.93,
271.458,11.87,
271.5,11.87,
271.542,11.87,
271.583,11.87,
271.625,11.87,
271.667,11.93,
271.708,11.87,
271.75,11.93,
271.792,11.93,
271.833,11.87,
271.875,11.87,
271.917,11.93,
271.958,11.93,
272,11.93,
272.042,11.93,
272.083,11.93,
272.125,11.93,
272.167,11.93,
272.208,11.93,
272.25,11.93,
272.292,11.93,
272.333,11.93,
272.375,11.93,
272.417,11.93,
272.458,11.93,
272.5,11.93,
272.542,11.93,
272.583,11.93,
272.625,11.93,
272.667,11.93,
272.708,11.93,
272.75,11.93,
272.792,11.93,
272.833,11.93,
272.875,11.93,
272.917,11.93,
272.958,11.93,
273,11.93,
273.042,11.93,
273.083,11.93,
273.125,11.93,
273.167,11.93,
273.208,11.93,
273.25,11.93,
273.292,11.93,
273.333,11.93,
273.375,11.93,
273.417,11.93,
273.458,11.93,
273.5,11.93,
273.542,11.93,
273.583,11.93,
273.625,11.93,
273.667,11.93,
273.708,11.93,
273.75,11.93,
273.792,11.87,
273.833,11.8,
273.875,11.8,
273.917,11.87,
273.958,11.87,
274,12,
274.042,12,
274.083,12.06,
274.125,12.06,
274.167,12,
274.208,12,
274.25,12,
274.292,12,
274.333,12,
274.375,11.93,
274.417,11.93,
274.458,11.93,
274.5,11.93,
274.542,11.93,
274.583,12,
274.625,12,
274.667,12,
274.708,12.06,
274.75,12.06,
274.792,12.06,
274.833,12.13,
274.875,12.39,
274.917,12.89,
274.958,13.26,
275,13.33,
275.042,13.26,
275.083,13.18,
275.125,13.18,
275.167,13.18,
275.208,13.33,
275.25,13.41,
275.292,13.41,
275.333,13.33,
275.375,13.18,
275.417,13.18,
275.458,13.26,
275.5,13.18,
275.542,13.11,
275.583,13.03,
275.625,12.96,
275.667,12.89,
275.708,12.81,
275.75,12.81,
275.792,12.74,
275.833,12.74,
275.875,12.67,
275.917,12.6,
275.958,12.6,
276,12.748,
276.042,12.819,
276.083,12.819,
276.125,12.819,
276.167,12.748,
276.208,12.748,
276.25,12.677,
276.292,12.607,
276.333,12.607,
276.375,12.607,
276.417,12.607,
276.458,12.607,
276.5,12.607,
276.542,12.607,
276.583,12.537,
276.625,12.537,
276.667,12.537,
276.708,12.468,
276.75,12.468,
276.792,12.4,
276.833,12.332,
276.875,12.332,
276.917,12.265,
276.958,12.332,
277,12.332,
277.042,12.332,
277.083,12.332,
277.125,12.332,
277.167,12.332,
277.208,12.332,
277.25,12.332,
277.292,12.265,
277.333,12.265,
277.375,12.265,
277.417,12.265,
277.458,12.265,
277.5,12.265,
277.542,12.265,
277.583,12.265,
277.625,12.265,
277.667,12.265,
277.708,12.198,
277.75,12.265,
277.792,12.198,
277.833,12.132,
277.875,12.198,
277.917,12.198,
277.958,12.198,
278,12.198,
278.042,12.198,
278.083,12.198,
278.125,12.198,
278.167,12.198,
278.208,12.198,
278.25,12.198,
278.292,12.198,
278.333,12.198,
278.375,12.198,
278.417,12.198,
278.458,12.198,
278.5,12.198,
278.542,12.198,
278.583,12.198,
278.625,12.198,
278.667,12.198,
278.708,12.198,
278.75,12.198,
278.792,12.132,
278.833,12.066,
278.875,12.066,
278.917,12.132,
278.958,12.132,
279,12.132,
279.042,12.132,
279.083,12.132,
279.125,12.132,
279.167,12.132,
279.208,12.132,
279.25,12.132,
279.292,12.066,
279.333,12.132,
279.375,12.066,
279.417,12.066,
279.458,12.066,
279.5,12.066,
279.542,12.066,
279.583,12.066,
279.625,12.066,
279.667,12.066,
279.708,12.066,
279.75,12.066,
279.792,12.066,
279.833,12.001,
279.875,12.066,
279.917,12.066,
279.958,12.066,
280,12.066,
280.042,12.066,
280.083,12.132,
280.125,12.132,
280.167,12.132,
280.208,12.132,
280.25,12.132,
280.292,12.132,
280.333,12.132,
280.375,12.132,
280.417,12.066,
280.458,12.066,
280.5,12.066,
280.542,12.066,
280.583,12.066,
280.625,12.066,
280.667,12.066,
280.708,12.066,
280.75,12.066,
280.792,12.066,
280.833,12.066,
280.875,12.066,
280.917,12.066,
280.958,12.066,
281,12.066,
281.042,12.066,
281.083,12.132,
281.125,12.132,
281.167,12.132,
281.208,12.132,
281.25,12.132,
281.292,12.132,
281.333,12.066,
281.375,12.066,
281.417,12.066,
281.458,12.066,
281.5,12.066,
281.542,12.066,
281.583,12.066,
281.625,12.066,
281.667,12.066,
281.708,12.066,
281.75,12.066,
281.792,12.066,
281.833,12.066,
281.875,12.066,
281.917,12.066,
281.958,12.132,
282,12.198,
282.042,12.198,
282.083,12.198,
282.125,12.198,
282.167,12.198,
282.208,12.198,
282.25,12.198,
282.292,12.198,
282.333,12.198,
282.375,12.198,
282.417,12.198,
282.458,12.198,
282.5,12.198,
282.542,12.198,
282.583,12.132,
282.625,12.132,
282.667,12.132,
282.708,12.132,
282.75,12.132,
282.792,12.132,
282.833,12.066,
282.875,12.198,
282.917,12.198,
282.958,12.198,
283,12.198,
283.042,12.198,
283.083,12.265,
283.125,12.265,
283.167,12.265,
283.208,12.265,
283.25,12.265,
283.292,12.198,
283.333,12.265,
283.375,12.265,
283.417,12.265,
283.458,12.265,
283.5,12.265,
283.542,12.265,
283.583,12.265,
283.625,12.265,
283.667,12.265,
283.708,12.265,
283.75,12.265,
283.792,12.265,
283.833,12.198,
283.875,12.265,
283.917,12.332,
283.958,12.332,
284,12.332,
284.042,12.332,
284.083,12.332,
284.125,12.332,
284.167,12.332,
284.208,12.332,
284.25,12.332,
284.292,12.332,
284.333,12.332,
284.375,12.332,
284.417,12.332,
284.458,12.332,
284.5,12.265,
284.542,12.265,
284.583,12.265,
284.625,12.265,
284.667,12.198,
284.708,12.265,
284.75,12.265,
284.792,12.265,
284.833,12.265,
284.875,12.265,
284.917,12.265,
284.958,12.265,
285,12.265,
285.042,12.265,
285.083,12.265,
285.125,12.265,
285.167,12.265,
285.208,12.265,
285.25,12.265,
285.292,12.265,
285.333,12.265,
285.375,12.265,
285.417,12.265,
285.458,12.265,
285.5,12.265,
285.542,12.332,
285.583,12.332,
285.625,12.332,
285.667,12.332,
285.708,12.332,
285.75,12.332,
285.792,12.332,
285.833,12.332,
285.875,12.332,
285.917,12.332,
285.958,12.332,
286,12.332,
286.042,12.332,
286.083,12.332,
286.125,12.332,
286.167,12.332,
286.208,12.332,
286.25,12.332,
286.292,12.332,
286.333,12.332,
286.375,12.332,
286.417,12.332,
286.458,12.332,
286.5,12.332,
286.542,12.332,
286.583,12.332,
286.625,12.332,
286.667,12.332,
286.708,12.332,
286.75,12.332,
286.792,12.332,
286.833,12.332,
286.875,12.332,
286.917,12.332,
286.958,12.332,
287,12.332,
287.042,12.332,
287.083,12.332,
287.125,12.332,
287.167,12.332,
287.208,12.332,
287.25,12.332,
287.292,12.332,
287.333,12.332,
287.375,12.332,
287.417,12.332,
287.458,12.332,
287.5,12.4,
287.542,12.4,
287.583,12.4,
287.625,12.4,
287.667,12.4,
287.708,12.4,
287.75,12.4,
287.792,12.4,
287.833,12.332,
287.875,12.332,
287.917,12.4,
287.958,12.4,
288,12.4,
288.042,12.4,
288.083,12.4,
288.125,12.4,
288.167,12.4,
288.208,12.4,
288.25,12.332,
288.292,12.332,
288.333,12.332,
288.375,12.332,
288.417,12.4,
288.458,12.4,
288.5,12.4,
288.542,12.332,
288.583,12.332,
288.625,12.332,
288.667,12.332,
288.708,12.332,
288.75,12.332,
288.792,12.332,
288.833,12.4,
288.875,12.4,
288.917,12.4,
288.958,12.4,
289,12.332,
289.042,12.4,
289.083,12.4,
289.125,12.332,
289.167,12.4,
289.208,12.4,
289.25,12.4,
289.292,12.4,
289.333,12.4,
289.375,12.4,
289.417,12.332,
289.458,12.4,
289.5,12.4,
289.542,12.4,
289.583,12.4,
289.625,12.4,
289.667,12.332,
289.708,12.332,
289.75,12.332,
289.792,12.332,
289.833,12.332,
289.875,12.332,
289.917,12.332,
289.958,12.4,
290,12.4,
290.042,12.4,
290.083,12.4,
290.125,12.4,
290.167,12.4,
290.208,12.4,
290.25,12.4,
290.292,12.4,
290.333,12.4,
290.375,12.4,
290.417,12.4,
290.458,12.4,
290.5,12.4,
290.542,12.4,
290.583,12.4,
290.625,12.4,
290.667,12.4,
290.708,12.4,
290.75,12.4,
290.792,12.4,
290.833,12.4,
290.875,12.4,
290.917,12.4,
290.958,12.468,
291,12.468,
291.042,12.468,
291.083,12.468,
291.125,12.468,
291.167,12.468,
291.208,12.468,
291.25,12.468,
291.292,12.468,
291.333,12.468,
291.375,12.468,
291.417,12.468,
291.458,12.537,
291.5,12.537,
291.542,12.537,
291.583,12.537,
291.625,12.537,
291.667,12.537,
291.708,12.537,
291.75,12.537,
291.792,12.537,
291.833,12.537,
291.875,12.537,
291.917,12.537,
291.958,12.537,
292,12.537,
292.042,12.537,
292.083,12.537,
292.125,12.537,
292.167,12.537,
292.208,12.537,
292.25,12.537,
292.292,12.537,
292.333,12.537,
292.375,12.537,
292.417,12.537,
292.458,12.537,
292.5,12.537,
292.542,12.537,
292.583,12.537,
292.625,12.537,
292.667,12.537,
292.708,12.537,
292.75,12.537,
292.792,12.537,
292.833,12.537,
292.875,12.537,
292.917,12.537,
292.958,12.537,
293,12.537,
293.042,12.537,
293.083,12.537,
293.125,12.537,
293.167,12.537,
293.208,12.537,
293.25,12.537,
293.292,12.537,
293.333,12.537,
293.375,12.468,
293.417,12.537,
293.458,12.537,
293.5,12.468,
293.542,12.537,
293.583,12.537,
293.625,12.537,
293.667,12.537,
293.708,12.537,
293.75,12.537,
293.792,12.537,
293.833,12.537,
293.875,12.468,
293.917,12.537,
293.958,12.537,
294,12.537,
294.042,12.537,
294.083,12.537,
294.125,12.537,
294.167,12.537,
294.208,12.537,
294.25,12.537,
294.292,12.537,
294.333,12.537,
294.375,12.537,
294.417,12.607,
294.458,12.607,
294.5,12.677,
294.542,12.819,
294.583,12.819,
294.625,12.891,
294.667,13.037,
294.708,13.111,
294.75,13.111,
294.792,13.111,
294.833,13.111,
294.875,13.111,
294.917,13.111,
294.958,13.111,
295,13.186,
295.042,13.186,
295.083,13.336,
295.125,13.413,
295.167,13.49,
295.208,13.49,
295.25,13.567,
295.292,13.645,
295.333,13.724,
295.375,13.724,
295.417,13.724,
295.458,13.724,
295.5,13.724,
295.542,13.724,
295.583,13.724,
295.625,13.724,
295.667,13.724,
295.708,13.645,
295.75,13.645,
295.792,13.645,
295.833,13.645,
295.875,13.567,
295.917,13.49,
295.958,13.49,
296,13.49,
296.042,13.49,
296.083,13.49,
296.125,13.413,
296.167,13.413,
296.208,13.413,
296.25,13.413,
296.292,13.413,
296.333,13.413,
296.375,13.413,
296.417,13.336,
296.458,13.336,
296.5,13.336,
296.542,13.336,
296.583,13.261,
296.625,13.261,
296.667,13.261,
296.708,13.186,
296.75,13.186,
296.792,13.186,
296.833,13.186,
296.875,13.186,
296.917,13.186,
296.958,13.186,
297,13.186,
297.042,13.111,
297.083,13.111,
297.125,13.111,
297.167,13.111,
297.208,13.111,
297.25,13.111,
297.292,13.111,
297.333,13.111,
297.375,13.037,
297.417,13.037,
297.458,13.037,
297.5,13.037,
297.542,13.037,
297.583,13.037,
297.625,13.037,
297.667,13.037,
297.708,12.964,
297.75,13.037,
297.792,12.964,
297.833,12.964,
297.875,12.964,
297.917,12.964,
297.958,12.964,
298,12.964,
298.042,12.964,
298.083,12.964,
298.125,12.891,
298.167,12.891,
298.208,12.891,
298.25,12.891,
298.292,12.891,
298.333,12.891,
298.375,12.891,
298.417,12.891,
298.458,12.891,
298.5,12.891,
298.542,12.891,
298.583,12.891,
298.625,12.891,
298.667,12.891,
298.708,12.891,
298.75,12.891,
298.792,12.891,
298.833,12.891,
298.875,12.891,
298.917,12.891,
298.958,12.891,
299,12.891,
299.042,12.891,
299.083,12.891,
299.125,12.891,
299.167,12.891,
299.208,12.891,
299.25,12.891,
299.292,12.891,
299.333,12.891,
299.375,12.891,
299.417,12.891,
299.458,12.891,
299.5,12.891,
299.542,12.891,
299.583,12.891,
299.625,12.819,
299.667,12.891,
299.708,12.891,
299.75,12.891,
299.792,12.891,
299.833,12.891,
299.875,12.891,
299.917,12.891,
299.958,12.891,
300,12.891,
300.042,12.891,
300.083,12.891,
300.125,12.891,
300.167,12.891,
300.208,12.891,
300.25,12.891,
300.292,12.891,
300.333,12.891,
300.375,12.891,
300.417,12.891,
300.458,12.891,
300.5,12.891,
300.542,12.891,
300.583,12.891,
300.625,12.891,
300.667,12.891,
300.708,12.891,
300.75,12.891,
300.792,12.891,
300.833,12.891,
300.875,12.891,
300.917,12.891,
300.958,12.891,
301,12.891,
301.042,12.891,
301.083,12.891,
301.125,12.891,
301.167,12.891,
301.208,12.891,
301.25,12.891,
301.292,12.891,
301.333,12.891,
301.375,12.891,
301.417,12.891,
301.458,12.891,
301.5,12.891,
301.542,12.891,
301.583,12.891,
301.625,12.891,
301.667,12.891,
301.708,12.891,
301.75,12.891,
301.792,12.891,
301.833,12.891,
301.875,12.891,
301.917,12.891,
301.958,12.891,
302,12.891,
302.042,12.891,
302.083,12.891,
302.125,12.891,
302.167,12.891,
302.208,12.891,
302.25,12.964,
302.292,12.891,
302.333,12.964,
302.375,12.964,
302.417,12.964,
302.458,12.964,
302.5,12.964,
302.542,13.037,
302.583,13.037,
302.625,13.037,
302.667,13.037,
302.708,13.037,
302.75,13.037,
302.792,13.037,
302.833,13.111,
302.875,13.037,
302.917,13.111,
302.958,13.111,
303,13.111,
303.042,13.111,
303.083,13.186,
303.125,13.186,
303.167,13.186,
303.208,13.186,
303.25,13.186,
303.292,13.186,
303.333,13.186,
303.375,13.186,
303.417,13.186,
303.458,13.186,
303.5,13.186,
303.542,13.186,
303.583,13.186,
303.625,13.186,
303.667,13.186,
303.708,13.186,
303.75,13.186,
303.792,13.186,
303.833,13.186,
303.875,13.186,
303.917,13.186,
303.958,13.186,
304,13.186,
304.042,13.186,
304.083,13.186,
304.125,13.186,
304.167,13.186,
304.208,13.186,
304.25,13.186,
304.292,13.186,
304.333,13.111,
304.375,13.111,
304.417,13.111,
304.458,13.111,
304.5,13.111,
304.542,13.111,
304.583,13.111,
304.625,13.111,
304.667,13.111,
304.708,13.111,
304.75,13.111,
304.792,13.111,
304.833,13.111,
304.875,13.111,
304.917,13.111,
304.958,13.111,
305,13.111,
305.042,13.111,
305.083,13.111,
305.125,13.111,
305.167,13.111,
305.208,13.111,
305.25,13.037,
305.292,13.111,
305.333,13.037,
305.375,13.037,
305.417,13.037,
305.458,13.037,
305.5,13.037,
305.542,13.037,
305.583,13.037,
305.625,13.037,
305.667,13.037,
305.708,13.037,
305.75,13.111,
305.792,13.037,
305.833,13.037,
305.875,13.037,
305.917,13.037,
307.292,13.63,
307.333,13.63,
307.375,13.63,
307.417,13.63,
307.458,13.63,
307.5,13.63,
307.542,13.63,
307.583,13.63,
307.625,13.63,
307.667,13.63,
307.708,13.63,
307.75,13.63,
307.792,13.63,
307.833,13.55,
307.875,13.55,
307.917,13.55,
307.958,13.55,
308,13.55,
308.042,13.55,
308.083,13.55,
308.125,13.55,
308.167,13.55,
308.208,13.55,
308.25,13.55,
308.292,13.55,
308.333,13.55,
308.375,13.55,
308.417,13.55,
308.458,13.55,
308.5,13.55,
308.542,13.55,
308.583,13.55,
308.625,13.55,
308.667,13.55,
308.708,13.55,
308.75,13.55,
308.792,13.55,
308.833,13.55,
308.875,13.55,
308.917,13.55,
308.958,13.55,
309,13.55,
309.042,13.55,
309.083,13.55,
309.125,13.55,
309.167,13.55,
309.208,13.55,
309.25,13.63,
309.292,13.55,
309.333,13.63,
309.375,13.63,
309.417,13.711,
309.458,13.711,
309.5,13.792,
309.542,13.792,
309.583,13.792,
309.625,13.792,
309.667,13.792,
309.708,13.792,
309.75,13.792,
309.792,13.792,
309.833,13.792,
309.875,13.874,
309.917,13.956,
309.958,14.039,
310,14.039,
310.042,14.123,
310.083,14.123,
310.125,14.123,
310.167,14.123,
310.208,14.123,
310.25,14.208,
310.292,14.208,
310.333,14.208,
310.375,14.293,
310.417,14.208,
310.458,14.208,
310.5,14.208,
310.542,14.123,
310.583,14.208,
310.625,14.123,
310.667,14.123,
310.708,14.123,
310.75,14.123,
310.792,14.123,
310.833,14.123,
310.875,14.123,
310.917,14.123,
310.958,14.123,
311,14.123,
311.042,14.123,
311.083,14.039,
311.125,14.039,
311.167,14.039,
311.208,14.039,
311.25,14.039,
311.292,14.039,
311.333,14.039,
311.375,14.039,
311.417,14.039,
311.458,14.039,
311.5,14.039,
311.542,14.039,
311.583,13.956,
311.625,13.956,
311.667,13.956,
311.708,13.956,
311.75,13.956,
311.792,13.956,
311.833,13.956,
311.875,13.956,
311.917,13.956,
311.958,13.874,
312,13.874,
312.042,13.874,
312.083,13.874,
312.125,13.874,
312.167,13.874,
312.208,13.792,
312.25,13.792,
312.292,13.792,
312.333,13.792,
312.375,13.792,
312.417,13.792,
312.458,13.792,
312.5,13.792,
312.542,13.792,
312.583,13.792,
312.625,13.792,
312.667,13.792,
312.708,13.792,
312.75,13.792,
312.792,13.792,
312.833,13.792,
312.875,13.792,
312.917,13.792,
312.958,13.792,
313,13.792,
313.042,13.792,
313.083,13.792,
313.125,13.792,
313.167,13.792,
313.208,13.792,
313.25,13.792,
313.292,13.792,
313.333,13.792,
313.375,13.792,
313.417,13.792,
313.458,13.874,
313.5,13.956,
313.542,14.039,
313.583,14.039,
313.625,14.039,
313.667,14.039,
313.708,14.123,
313.75,14.123,
313.792,14.123,
313.833,14.123,
313.875,14.123,
313.917,14.123,
313.958,14.123,
314,14.123,
314.042,14.123,
314.083,14.208,
314.125,14.208,
314.167,14.293,
314.208,14.293,
314.25,14.293,
314.292,14.293,
314.333,14.293,
314.375,14.293,
314.417,14.293,
314.458,14.293,
314.5,14.293,
314.542,14.293,
314.583,14.293,
314.625,14.293,
314.667,14.293,
314.708,14.293,
314.75,14.208,
314.792,14.208,
314.833,14.208,
314.875,14.123,
314.917,14.123,
314.958,14.123,
315,14.123,
315.042,14.123,
315.083,14.123,
315.125,14.123,
315.167,14.123,
315.208,14.123,
315.25,14.123,
315.292,14.123,
315.333,14.123,
315.375,14.123,
315.417,14.123,
315.458,14.039,
315.5,14.039,
315.542,14.039,
315.583,13.956,
315.625,13.956,
315.667,13.956,
315.708,14.039,
315.75,14.039,
315.792,14.039,
315.833,13.956,
315.875,13.956,
315.917,13.956,
315.958,13.956,
316,13.874,
316.042,13.792,
316.083,13.792,
316.125,13.792,
316.167,13.792,
316.208,13.792,
316.25,13.711,
316.292,13.711,
316.333,13.63,
316.375,13.55,
316.417,13.471,
316.458,13.393,
316.5,13.315,
316.542,13.238,
316.583,13.161,
316.625,13.238,
316.667,13.315,
316.708,13.393,
316.75,13.471,
316.792,13.471,
316.833,13.63,
316.875,13.711,
316.917,13.792,
316.958,13.792,
317,13.792,
317.042,13.874,
317.083,13.874,
317.125,13.792,
317.167,13.792,
317.208,13.792,
317.25,13.711,
317.292,13.711,
317.333,13.63,
317.375,13.63,
317.417,13.63,
317.458,13.63,
317.5,13.63,
317.542,13.63,
317.583,13.63,
317.625,13.63,
317.667,13.711,
317.708,13.63,
317.75,13.63,
317.792,13.711,
317.833,13.711,
317.875,13.711,
317.917,13.711,
317.958,13.711,
318,13.792,
318.042,13.792,
318.083,13.711,
318.125,13.63,
318.167,13.63,
318.208,13.63,
318.25,13.63,
318.292,13.55,
318.333,13.55,
318.375,13.55,
318.417,13.55,
318.458,13.63,
318.5,13.63,
318.542,13.63,
318.583,13.63,
318.625,13.63,
318.667,13.63,
318.708,13.63,
318.75,13.63,
318.792,13.63,
318.833,13.63,
318.875,13.63,
318.917,13.63,
318.958,13.63,
319,13.63,
319.042,13.63,
319.083,13.63,
319.125,13.63,
319.167,13.63,
319.208,13.63,
319.25,13.63,
319.292,13.63,
319.333,13.63,
319.375,13.63,
319.417,13.63,
319.458,13.63,
319.5,13.55,
319.542,13.63,
319.583,13.63,
319.625,13.63,
319.667,13.63,
319.708,13.63,
319.75,13.711,
319.792,13.63,
319.833,13.711,
319.875,13.711,
319.917,13.711,
319.958,13.63,
320,13.63,
320.042,13.63,
320.083,13.63,
320.125,13.63,
320.167,13.63,
320.208,13.63,
320.25,13.55,
320.292,13.55,
320.333,13.55,
320.375,13.55,
320.417,13.55,
320.458,13.55,
320.5,13.55,
320.542,13.63,
320.583,13.63,
320.625,13.63,
320.667,13.63,
320.708,13.63,
320.75,13.63,
320.792,13.63,
320.833,13.63,
320.875,13.63,
320.917,13.63,
320.958,13.63,
321,13.55,
321.042,13.63,
321.083,13.63,
321.125,13.63,
321.167,13.63,
321.208,13.63,
321.25,13.63,
321.292,13.63,
321.333,13.63,
321.375,13.63,
321.417,13.63,
321.458,13.63,
321.5,13.63,
321.542,13.63,
321.583,13.63,
321.625,13.63,
321.667,13.63,
321.708,13.711,
321.75,13.63,
321.792,13.63,
321.833,13.63,
321.875,13.63,
321.917,13.63,
321.958,13.63,
322,13.63,
322.042,13.63,
322.083,13.63,
322.125,13.63,
322.167,13.63,
322.208,13.63,
322.25,13.63,
322.292,13.63,
322.333,13.63,
322.375,13.63,
322.417,13.55,
322.458,13.55,
322.5,13.55,
322.542,13.55,
322.583,13.55,
322.625,13.471,
322.667,13.55,
322.708,13.55,
322.75,13.55,
322.792,13.55,
322.833,13.55,
322.875,13.55,
322.917,13.55,
322.958,13.55,
323,13.55,
323.042,13.55,
323.083,13.471,
323.125,13.471,
323.167,13.55,
323.208,13.471,
323.25,13.471,
323.292,13.471,
323.333,13.471,
323.375,13.471,
323.417,13.471,
323.458,13.55,
323.5,13.55,
323.542,13.55,
323.583,13.55,
323.625,13.55,
323.667,13.55,
323.708,13.55,
323.75,13.55,
323.792,13.55,
323.833,13.55,
323.875,13.55,
323.917,13.55,
323.958,13.55,
324,13.55,
324.042,13.55,
324.083,13.55,
324.125,13.55,
324.167,13.55,
324.208,13.55,
324.25,13.55,
324.292,13.471,
324.333,13.471,
324.375,13.471,
324.417,13.471,
324.458,13.471,
324.5,13.471,
324.542,13.55,
324.583,13.471,
324.625,13.471,
324.667,13.471,
324.708,13.471,
324.75,13.471,
324.792,13.471,
324.833,13.55,
324.875,13.55,
324.917,13.55,
324.958,13.55,
325,13.55,
325.042,13.471,
325.083,13.471,
325.125,13.471,
325.167,13.471,
325.208,13.471,
325.25,13.471,
325.292,13.471,
325.333,13.471,
325.375,13.471,
325.417,13.471,
325.458,13.471,
325.5,13.471,
325.542,13.471,
325.583,13.471,
325.625,13.471,
325.667,13.393,
325.708,13.393,
325.75,13.393,
325.792,13.471,
325.833,13.471,
325.875,13.471,
325.917,13.55,
325.958,13.63,
326,13.63,
326.042,13.63,
326.083,13.55,
326.125,13.55,
326.167,13.471,
326.208,13.471,
326.25,13.471,
326.292,13.471,
326.333,13.471,
326.375,13.393,
326.417,13.393,
326.458,13.393,
326.5,13.315,
326.542,13.315,
326.583,13.315,
326.625,13.393,
326.667,13.471,
326.708,13.471,
326.75,13.471,
326.792,13.471,
326.833,13.55,
326.875,13.63,
326.917,13.63,
326.958,13.63,
327,13.63,
327.042,13.63,
327.083,13.63,
327.125,13.55,
327.167,13.471,
327.208,13.471,
327.25,13.471,
327.292,13.471,
327.333,13.393,
327.375,13.393,
327.417,13.315,
327.458,13.315,
327.5,13.238,
327.542,13.161,
327.583,13.161,
327.625,13.238,
327.667,13.315,
327.708,13.393,
327.75,13.471,
327.792,13.471,
327.833,13.471,
327.875,13.471,
327.917,13.471,
327.958,13.55,
328,13.55,
328.042,13.55,
328.083,13.55,
328.125,13.471,
328.167,13.471,
328.208,13.471,
328.25,13.471,
328.292,13.471,
328.333,13.471,
328.375,13.471,
328.417,13.471,
328.458,13.471,
328.5,13.471,
328.542,13.471,
328.583,13.471,
328.625,13.471,
328.667,13.711,
328.708,13.471,
328.75,13.471,
328.792,13.471,
328.833,13.471,
328.875,13.471,
328.917,13.471,
328.958,13.471,
329,13.471,
329.042,13.471,
329.083,13.471,
329.125,13.471,
329.167,13.471,
329.208,13.471,
329.25,13.471,
329.292,13.471,
329.333,13.471,
329.375,13.471,
329.417,13.471,
329.458,13.471,
329.5,13.471,
329.542,13.471,
329.583,13.471,
329.625,13.471,
329.667,13.471,
329.708,13.471,
329.75,13.471,
329.792,13.471,
329.833,13.471,
329.875,13.471,
329.917,13.471,
329.958,13.471,
330,13.471,
330.042,13.471,
330.083,13.471,
330.125,13.471,
330.167,13.471,
330.208,13.55,
330.25,13.55,
330.292,13.471,
330.333,13.55,
330.375,13.55,
330.417,13.55,
330.458,13.55,
330.5,13.55,
330.542,13.55,
330.583,13.55,
330.625,13.55,
330.667,13.63,
330.708,13.63,
330.75,13.63,
330.792,13.63,
330.833,13.63,
330.875,13.711,
330.917,13.711,
330.958,13.792,
331,13.792,
331.042,13.792,
331.083,13.792,
331.125,13.792,
331.167,13.792,
331.208,13.792,
331.25,13.792,
331.292,13.792,
331.333,13.792,
331.375,13.792,
331.417,13.792,
331.458,13.792,
331.5,13.792,
331.542,13.792,
331.583,13.792,
331.625,13.792,
331.667,13.792,
331.708,13.792,
331.75,13.956,
331.792,13.792,
331.833,13.792,
331.875,13.792,
331.917,13.792,
331.958,13.792,
332,13.792,
332.042,13.874,
332.083,13.956,
332.125,13.956,
332.167,14.039,
332.208,14.039,
332.25,14.039,
332.292,14.039,
332.333,14.039,
332.375,14.039,
332.417,14.123,
332.458,14.123,
332.5,14.123,
332.542,14.208,
332.583,14.379,
332.625,14.379,
332.667,14.465,
332.708,14.465,
332.75,14.553,
332.792,14.641,
332.833,14.641,
332.875,14.729,
332.917,14.729,
332.958,14.729,
333,14.729,
333.042,14.729,
333.083,14.729,
333.125,14.729,
333.167,14.729,
333.208,14.729,
333.25,14.729,
333.292,14.729,
333.333,14.641,
333.375,14.641,
333.417,14.641,
333.458,14.641,
333.5,14.641,
