$ QGT_BON_2011_2015_daily_DSS-scaled.csv based on GDACS spill ratios in  QGT_BON_2011_2015_daily_ave.csv ; all outlets scaled to total flow from BONNEVILLE_OUTFLOW.csv
#Units in cubic meters per second; Julian Day 1 is 1899-12-31; The following days have missing data chunks 40544, 41557, 41593, 41600, 41661, 41678, 41687, 41718, 41754, 41823, 41830, 41836, 41845, 41867, 41958, 41971, 41978, 41993, 42154, 42242, 42264, 42296 that are  1009, 13, 2, 3, 3, 2, 2, 3, 2, 3, 3, 6, 2, 3, 3, 2, 2, 2, 2, 14, 4, 20 days long
"JDAY","POWR1","SB1","SB2","SB3","SB4","SB5","SB6","SB7","SB8","SB9","SB10","SB11","SB12","SB13","SB14","SB15","SB16","SB17","SB18","MISC"
41887,2682.827,17.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.403,0
41888,2994.175,20.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.378,0
41889,3212.808,24.978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.904,0
41890,2885.744,25.989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.731,0
41891,2369.036,20.981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.361,0
41892,2233.442,18.474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.803,0
41893,2293.55,18.889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.183,0
41894,2491.396,25.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.809,0
41895,2427.804,18.007,0,0,0,0,0,0,0,0,0,0.288,0,0,0,0,0,0,19.244,0
41896,2920.548,23.435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.247,0
41897,2898.476,22.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.055,0
41898,2485.347,19.808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.184,0
41899,2637.346,17.846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.134,0
41900,2526.287,18.626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.984,0
41901,2906.746,21.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.707,0
41902,2798.553,21.839,0,0,0,0,0,0,0,0,0,0.169,0,0,0,0,0,0,23.589,0
41903,2728.271,21.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.166,0
41904,2431.207,19.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.357,0
41905,2557.572,15.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.314,0
41906,2643.888,15.755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.39,0
41907,2849.823,19.188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.399,0
41908,3998.372,30.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.976,0
41909,3228.418,22.511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.173,0
41910,2463.78,18.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.539,0
41911,2556.996,20.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.324,0
41912,2434.843,21.328,0,0,0,0,0,0,0,0,0,0.116,0,0,0,0,0,0,22.665,0
41913,2429.549,20.431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.768,0
41914,2343.476,16.588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.554,0
41915,2470.916,15.786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.879,0
41916,2614.006,21.181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.802,0
41917,2944.49,23.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.595,0
41918,2426.983,13.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.098,0
41919,2035.606,11.716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.602,0
41920,2998.011,17.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.163,0
41921,3198.659,17.719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.05,0
41922,3333.833,20.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.543,0
41923,3076.792,23.979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.498,0
41924,3201.3,23.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.838,0
41925,2449.105,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.042,0
41926,2366.726,14.562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.616,0
41927,2762.698,19.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.471,0
41928,2733.656,16.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.147,0
41929,2640.782,14.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.608,0
41930,3007.055,18.982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.26,0
41931,3032.605,22.436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.792,0
41932,2803.461,18.916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.038,0
41933,2300.768,13.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.004,0
41934,2850.173,17.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.572,0
41935,3141.766,17.247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.256,0
41936,3014.865,16.854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.008,0
41937,3167.094,24.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.301,0
41938,2570.036,18.419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.442,0
41939,1781.682,10.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.53,0
41940,2359.091,12.905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6,0
41941,2805.853,14.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.374,0
41942,2881.746,12.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.694,0
41943,3166.575,13.356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.107,0
41944,3423.32,15.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.82,0
41945,3274.166,13.754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.513,0
41946,2973.555,12.733,17.182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41947,3276.53,15.284,18.628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41948,3167.898,14.248,19.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41949,2982.939,13.727,18.402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41950,3305.458,14.3,19.166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41951,3129.948,13.174,2.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41952,3447.194,14.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41953,3424.634,13.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41954,3555.435,12.994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41955,3844.412,12.699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41956,4055.685,14.619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41957,4087.266,15.573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41958,3908.649,14.639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41959,4104.427,15.402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41960,4471.954,16.813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41961,4521.56,17.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41962,4204.845,16.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41963,4027.597,15.508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41964,4055.201,16.436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41965,4232.49,19.295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41966,4109.181,20.377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41967,3633.326,16.752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.609,0
41968,3339.496,14.192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.894,0
41969,3272.256,12.819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.202,0
41970,3570.278,14.568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.295,0
41971,3842.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41972,3691.36,5.768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.131,0
41973,3842.534,12.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.806,0
41974,3479.888,25.71,26.928,25.759,24.68,25.609,23.859,25.883,24.872,1.394,25.334,23.17,23.663,24.755,25.241,24.692,26.396,0,38.789,0
41975,3957.621,20.568,51.426,47.968,37.132,44.988,30.004,45.693,48.425,10.415,44.68,34.958,37.335,48.547,43.751,37.507,49.657,0,60.961,0
41976,4463.312,0,65.514,59.952,45.144,51.076,15.886,51.831,49.986,7.971,50.459,49.464,38.75,50.729,50.389,41.099,63.924,0,75.864,0
41977,4603.888,0,53.877,51.022,42.643,42.744,0,43.012,42.918,0,42.553,39.826,30.46,42.9,42.92,39.549,54.458,0,67.78,0
41978,4244.626,0,72.681,65.351,22.416,63.679,0,23.197,63.33,0,63.28,23.487,22.592,63.436,63.436,23.458,65.54,0,65.411,0
41979,3976.358,0,31.5,28.324,9.715,27.599,0,10.054,27.447,0,27.426,10.179,9.792,27.494,27.494,10.167,28.405,0,35.202,0
41980,4533.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.538,0
41981,3978.12,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,12.726,0
41982,3829.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.46,0
41983,4265.68,0,0,0,0,0,0,0.057,0,0,0,0,0,0,0,0,0,0,13.819,0
41984,4365.987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.103,0
41985,4754.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.33,0
41986,4400.759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.038,0
41987,4572.988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.947,0
41988,4506.692,0,0,0,0.099,0,0,0,0.095,0.209,0,0,0,0.167,0.087,0,0,0,13.555,0
41989,4473.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344,0,0,0,13.886,0
41990,4499.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.601,0
41991,4390.486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.689,0
41992,4391.756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.482,0
41993,4835.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.023,0
41994,4894.455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418,12.257,0
41995,5504.634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,13.883,0
41996,6091.242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.99,0
41997,5671.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.389,0
41998,4806.562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.462,0
41999,3760.949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.126,0
42000,4652.607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.029,0
42001,4711.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.867,0
42002,5046.878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.27,0
42003,5049.706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.931,0
42004,4942.287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.27,0
42005,5404.205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.892,0
42006,5485.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.466,0
42007,5463.777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.503,0
42008,5625.526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.01,0
42009,5698.242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.071,0
42010,5609.485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.847,0
42011,5058.446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.574,0
42012,5080.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.55,0
42013,4819.742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.976,0
42014,4806.311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.376,0
42015,4923.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.524,0
42016,4897.534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.402,0
42017,5761.861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.181,0
42018,5328.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.602,0
42019,5412.871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.162,0
42020,5220.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.278,0
42021,5478.607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.192,0
42022,4856.941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.994,0
42023,6021.946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.575,0
42024,4892.258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.013,0
42025,5565.184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.616,0
42026,5391.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.14,0
42027,6574.172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.97,0
42028,6191.157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.551,0
42029,5680.847,0,0,0,0,0.21,0.375,0.121,0.143,0.234,0.155,0.271,0.234,0.145,0.198,0.066,0.202,0,37.017,0
42030,5136.766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.144,0
42031,4690.677,0,0,0,0,0,0,0,0,0,0,4.179,0,0,0,0,0,0,8.381,0
42032,5530.879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.005,0
42033,5487.061,6.481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.795,0
42034,5259.747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.883,0
42035,5654.824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.805,0
42036,5415.611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.094,0
42037,5459.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.42,0
42038,6532.746,0,0,0,0,0,0.243,0,0,0,0,0.215,0,0,0,0,0,0,17.685,0
42039,6139.568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.386,0
42040,5488.162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.862,0
42041,6555.669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.989,0
42042,6332.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.089,0
42043,5938.786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.253,0
42044,6944.474,0,0,0,0,0,1.557,0,0,0,0,0,0,0,0,0,0,0,15.713,0
42045,6860.712,0,15.815,15.98,15.816,8.857,0.772,8.711,8.334,8.887,8.995,1.965,8.771,9.288,10.131,15.904,15.709,15.935,30.625,0
42046,5893.048,0,54.82,55.337,54.88,30.607,0,30.631,28.898,30.414,30.82,13.145,30.06,31.82,35.583,55.087,54.817,55.125,56.495,0
42047,5783.611,1.188,52.418,52.811,52.422,36.449,0,30.771,27.903,43.985,33.962,26.318,28.131,30.218,34.049,40.497,59.428,52.636,52.74,0
42048,7060.433,0,39.004,21.65,35.765,38.244,0,4.846,12.994,7.928,34.472,3.847,29.878,4.722,32.804,5.451,37.838,39.373,30.996,0
42049,7185.503,0,16.348,0,0.43,0.505,0,0,0,0,0.455,0,0.392,0,0.566,0,16.444,15.845,22.767,0
42050,6502.31,0,38.132,18.262,17.625,21.292,0,0,14.598,0,18.334,0,14.969,0,17.743,0,29.208,37.924,24.177,0
42051,6025.528,0,24.626,25.88,25.196,25.587,0,9.292,18.223,9.282,22.649,4.419,22.382,7.656,21.895,9.181,28.86,33.779,24.104,0
42052,4243.13,0,173.696,170.808,159.336,135.89,0,134.952,125.739,126.724,124.187,124.884,133.645,136.409,134.847,153.743,176.306,176.175,159.653,0
42053,3677.146,0,265.224,265.624,237.475,230.633,0,230.642,222.129,203.325,205.036,203.686,226.153,226.934,226.499,236.489,265.343,265.599,239.722,0
42054,4010.88,0,238.803,232.027,204.287,203.284,0,202.496,201.111,151.455,180.895,192.805,163.755,203.088,202.896,176.854,238.28,249.606,224.223,0
42055,3352.367,0,263.917,264.084,238.942,211.587,0,211.427,210.857,188.16,210.988,199.149,211.361,211.076,210.999,239.307,267.43,267.501,243.963,0
42056,3050.871,0,185.569,185.478,169.011,155.365,72.538,154.488,150.81,135.146,135.487,145.621,145.499,145.736,150.396,160.886,185.655,202.674,183.259,0
42057,3874.336,0,211.963,211.632,197.975,207.238,178.584,178.761,178.805,145.227,145.54,145.493,171.53,175.285,179.335,206.142,231.278,213.306,212.081,0
42058,3570.435,0,203.33,201.438,199.396,191.543,171.749,171.213,170.901,140.234,144.608,148.603,168.366,170.772,171.751,199.728,226.679,211.004,209.401,0
42059,3409.299,0,172.188,172.121,165.731,150.691,145.244,146.94,146.539,126.847,141.14,142.187,145.677,146.785,146.614,165.914,191.296,187.995,183.517,0
42060,6470.705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.931,0
42061,6443.33,13.834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.231,0
42062,6318.226,17.294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.13,0
42063,5125.221,13.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.274,0
42064,5579.588,15.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.032,0
42065,5984.491,17.431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.476,0
42066,6123.576,21.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.53,0
42067,5201.951,16.949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.933,0
42068,4456.644,14.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.986,0
42069,5031.305,14.489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.296,0
42070,5334.289,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.364,0
42071,6188.234,18.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.723,0
42072,5594.424,18.477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.35,0
42073,5610.798,20.477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.685,0
42074,4979.037,17.859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.76,0
42075,4976.62,17.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.894,0
42076,4862.412,16.773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.33,0
42077,4781.241,20.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.998,0
42078,4967.534,22.687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.639,0
42079,4431.902,15.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.723,0
42080,4490.368,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.563,0
42081,5460.108,19.957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.513,0
42082,5362.593,16.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.126,0
42083,4926.642,15.557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.485,0
42084,5495.278,17.526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.321,0
42085,5498.796,16.892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.709,0
42086,5446.754,15.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.458,0
42087,6168.607,19.662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.485,0
42088,6106.279,19.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.452,0
42089,5817.919,17.269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.999,0
42090,5542.835,14.638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.424,0
42091,5507.293,32.138,5.406,5.259,0.209,4.438,0.191,0.67,5.032,0.235,5.144,0.1,0.114,5.163,4.727,0.362,5.004,3.06,32.874,0
42092,6134.736,16.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.866,0
42093,6083.447,15.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.777,0
42094,6275.574,17.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.835,0
42095,6824.82,19.979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.868,0
42096,7340.255,20.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.918,0
42097,5410.81,17.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.231,0
42098,5872.336,18.706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.631,0
42099,6501.089,20.452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.543,0
42100,6434.402,20.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.364,0
42101,6428.485,21.924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.074,0
42102,6653.284,23.827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.892,0
42103,6066.876,24.677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.071,0
42104,2672.746,213.951,214.165,214.14,179.769,180.41,176.6,154.688,154.636,172.846,144.737,144.436,179.963,153.253,179.293,179.805,213.785,213.781,213.545,0
42105,2081.981,196.512,196.456,196.581,165.169,165.874,162.616,154.782,154.317,147.456,132.643,132.834,164.605,154.565,164.854,165.031,196.365,196.46,196.258,0
42106,1772.54,215.265,215.442,215.437,181.479,181.671,178.465,170.527,170.233,160.671,145.33,145.442,181.533,169.016,180.649,180.966,215.285,215.324,215.091,0
42107,2347.093,183.501,183.477,183.541,154.318,154.81,135.072,132.954,133.258,147.984,123.873,124.034,153.803,132.129,153.933,154.112,183.376,183.436,183.258,0
42108,2168.62,186.671,186.513,186.646,156.78,157.261,130.981,129.98,130.392,155.684,125.997,126.359,155.833,129.635,156.593,156.692,186.463,186.551,186.401,0
42109,1660.969,250.351,250.479,250.477,211.116,210.935,178.988,174.351,175.422,210.743,169.01,169.165,210.899,171.76,210.021,210.407,250.336,250.326,250.084,0
42110,1751.642,225.848,225.892,225.746,190.173,190.151,182.791,157.065,158.576,189.939,152.304,152.452,191.219,153.207,189.486,189.8,225.699,225.677,225.508,0
42111,1250.915,222.363,222.124,221.809,186.697,187.259,185.021,154.297,156.149,186.668,152.797,149.623,188.89,151.802,186.284,186.607,221.844,221.785,221.557,0
42112,1154.303,224.163,224.038,223.651,188.345,189.253,186.604,155.513,157.708,188.2,156.687,150.783,191.078,154.937,187.887,188.206,223.721,223.697,223.506,0
42113,1338.607,190.873,190.772,190.44,160.218,161.487,158.79,132.423,134.491,160.25,133.416,128.424,162.503,132.215,159.979,160.26,190.499,190.525,190.328,0
42114,1789.999,157.685,157.643,157.292,132.189,133.687,131.316,113.949,115.104,128.072,110.198,106.029,134.292,114.393,132.147,132.449,157.403,157.457,157.266,0
42115,1666.669,168.918,168.564,168.349,142.203,149.706,140.059,140.133,139.494,119.431,117.989,113.596,140.715,141.605,141.53,149.171,168.352,168.489,168.403,0
42116,1699.462,248.823,248.138,247.952,209.206,224.297,206.128,208.843,208.265,173.229,173.816,167.515,206.381,209.347,208.343,224.341,247.861,248.096,247.945,0
42117,1744.675,219.188,218.416,218.399,183.944,197.365,181.381,183.905,183.013,152.52,153.071,147.687,180.888,185.271,183.48,197.481,218.215,218.539,218.409,0
42118,1075.593,208.265,207.535,207.529,174.828,178.041,170.537,157.606,157.135,158.054,145.398,140.369,171.739,156.975,174.331,178.991,207.341,207.641,207.537,0
42119,1315.895,204.92,204.377,204.251,172.419,175.128,155.949,142.216,143.077,171.641,143.104,137.908,170.146,140.75,171.568,176.25,204.162,204.339,204.255,0
42120,1428.319,203.897,203.423,203.235,171.457,174.157,155.046,141.448,142.368,171.021,142.411,137.228,169.541,139.719,170.767,175.445,203.201,203.413,203.312,0
42121,2073.683,182.07,182.116,181.718,153.134,155.702,131.031,126.277,127.755,148.33,127.227,122.547,153.62,122.477,152.657,157.087,181.813,181.972,181.778,0
42122,1647.237,216.055,215.784,215.615,182.04,185.086,150.534,150.053,151.345,176.924,148.82,145.021,180.588,148.487,181.184,186.247,215.664,215.936,215.705,0
42123,1688.505,250.011,249.395,249.589,210.581,214.019,175.069,173.719,174.893,210.258,169.062,171.679,208.135,174.295,209.735,215.463,249.55,249.882,249.672,0
42124,1315.126,244.766,244.395,244.43,206.166,209.851,180.369,174.177,174.98,202.056,165.538,170.65,205.114,174.273,205.379,211.16,244.466,244.735,244.495,0
42125,1466.744,188.012,187.701,187.74,158.425,161.218,155.55,142.195,141.939,147.245,127.163,131.095,158.796,143.408,157.744,162.175,187.745,187.97,187.785,0
42126,1596.798,168.368,168.071,168.13,141.953,144.296,130.212,120.19,120.835,138.567,113.891,117.434,142.663,119.193,141.26,145.193,168.116,168.352,168.163,0
42127,2134.716,180.938,180.777,180.703,152.029,155.189,139.257,125.854,127.083,152.091,122.406,126.12,154.61,124.468,151.827,156.192,180.793,181.09,180.828,0
42128,2295.029,185.184,184.83,184.84,156.055,158.894,152.947,128.847,129.91,155.584,125.241,129.078,157.095,134.353,155.375,159.672,184.878,185.239,184.988,0
42129,2093.509,209.554,209.011,209.156,176.53,179.723,172.814,163.088,163.32,158.804,141.72,146.18,176.851,164.584,175.846,180.552,209.082,209.557,209.285,0
42130,2299.448,242.318,241.628,241.808,204.061,207.684,199.828,197.811,197.531,174.375,163.88,169.147,204.431,196.403,203.285,208.74,241.75,242.239,241.939,0
