$ 2008-2017_NAVD88/QGT_BON_2011_2015_daily_DSS-scaled.csv based on GDACS spill ratios in  ../SpillEdits_NB/QGT_BON_2011_2015_daily_ave.csv ; all outlets scaled to total flow from BONNEVILLE-LEAKAGE_QTOTMISC.csv, BONNEVILLE-POOLELEV.csv, BONNEVILLE-POWER PLANT_FLOW-TURBINE.csv, BONNEVILLE-SPILLWAY_QTOTSPILL.csv, BONNEVILLE_OUTFLOW.csv
#Units in cubic meters per second; Julian Day 1 is 1899-12-31; spillbay flow from published spill pattern
"JDAY","POWR1","SB1","SB2","SB3","SB4","SB5","SB6","SB7","SB8","SB9","SB10","SB11","SB12","SB13","SB14","SB15","SB16","SB17","SB18","MISC"
41919,3058.67,20.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.175,183.21
41920,3050.79,20.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.21,183.21
41921,3181.81,20.335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.335,183.21
41922,2710.12,19.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.73,183.21
41923,2894.2,19.855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.855,183.21
41924,2348.87,19.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.72,183.21
41925,2843.39,20.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.615,183.21
41926,2841.6,20.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.125,183.21
41927,3006.5,20.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.245,183.21
41928,2899.47,20.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.31,183.21
41929,3151.69,20.385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.385,183.21
41930,3020.41,19.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.875,183.21
41931,2771.55,19.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.84,183.21
41932,2679.5,20.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.425,183.21
41933,2891.51,19.785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.785,183.21
41934,3278.41,19.355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.355,183.21
41935,3131.11,19.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.55,183.21
41936,3235.91,20.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.07,183.21
41937,3567.39,19.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.82,183.21
41938,2926.92,19.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.62,183.21
41939,3123.7,20.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.24,183.21
41940,3473.26,20.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.55,183.21
41941,3460.59,19.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.91,183.21
41942,3530.3,20.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.34,183.21
41943,3408.04,18.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.145,183.21
41944,3337.53,20.545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.545,197.09
41945,3150.76,19.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.87,197.09
41946,3928.25,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,197.09
41947,4056.72,23.465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.465,197.09
41948,4091.86,23.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.98,197.09
41949,4707.09,24.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.305,197.09
41950,4395.53,25.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.035,197.09
41951,4955.78,24.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.94,197.09
41952,4751.28,24.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.865,197.09
41953,4613.52,25.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2,197.09
41954,5084.7,24.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.53,197.09
41955,4583.31,24.755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.755,197.09
41956,4458.15,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2,197.09
41957,3808.93,22.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.71,197.09
41958,3572.41,21.455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.455,197.09
41959,3767.21,22.385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.385,197.09
41960,3824.36,22.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.265,197.09
41961,3641.55,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,197.09
41962,3450.05,21.785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.785,197.09
41963,3464.87,20.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.715,197.09
41964,3533.98,21.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.075,197.09
41965,3420.59,20.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.575,197.09
41966,3581.1,21.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.53,197.09
41967,3602.61,22.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.245,197.09
41968,3737.5,22.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.18,197.09
41969,4068.98,22.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.37,197.09
41970,4247.41,22.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.33,197.09
41971,4449.83,23.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.69,197.09
41972,4683.18,25.345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.345,197.09
41973,5248,26.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.39,197.09
41974,5553.58,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,141.02
41975,5318.14,8.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.04,141.02
41976,4537.26,7.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.99,141.02
41977,4246.83,7.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.995,141.02
41978,4202.51,7.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.95,141.02
41979,4506.39,7.845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.845,141.02
41980,4214.2,7.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.825,141.02
41981,4335.9,7.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.87,141.02
41982,4379.66,7.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.875,141.02
41983,4431.7,7.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.885,141.02
41984,4888.02,7.895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.895,141.02
41985,4298.85,7.895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.895,141.02
41986,4557.03,8.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.005,141.02
41987,4990.94,8.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.18,141.02
41988,4850.31,8.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.08,141.02
41989,4664.67,7.955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.955,141.02
41990,4499.43,7.965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.965,141.02
41991,4427.35,8.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.025,141.02
41992,4793.13,8.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.075,141.02
41993,4109.2,7.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.98,141.02
41994,5050.95,7.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.96,141.02
41995,5572.09,8.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.14,141.02
41996,5449.65,8.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.085,141.02
41997,5162.02,8.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.05,141.02
41998,5193.29,8.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.05,141.02
41999,5230.78,8.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.23,141.02
42000,4933.62,7.985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.985,141.02
42001,4895.11,8.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.02,141.02
42002,5000.13,8.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.155,141.02
42003,4359.82,7.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.94,141.02
42004,4776.49,8.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.035,141.02
42005,4785.66,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
42006,4427.23,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
42007,4623.23,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
42008,4565.15,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
42009,5189.52,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
42010,4302.2,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
42011,4942.06,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
42012,5500.56,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
42013,5684.39,28.955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.955,90.61
42014,5433.74,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
42015,5284.69,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
42016,5479.75,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
42017,5230.94,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
42018,5370.27,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
42019,4718.68,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
42020,4912.3,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
42021,4800.98,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
42022,5684.39,35.051,35.051,0,35.051,35.051,0,0,0,0,13.929,0,13.929,0,13.929,0,35.051,35.051,35.051,90.61
42023,4811.22,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
42024,5684.39,22.705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.705,90.61
42025,5332.22,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
42026,5684.39,34.237,34.237,18.029,34.237,34.237,0,0,18.029,0,34.237,0,34.237,0,34.237,0,34.237,34.237,34.237,90.61
42027,5640.17,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
42028,5332.91,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
42029,5307.41,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
42030,4889.89,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
42031,5209.48,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
42032,5684.39,34.478,2.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.478,90.61
42033,5368.29,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
42034,5426.9,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
42035,5565.04,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
42036,5154.05,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,106.19
42037,5684.39,34.787,34.787,0,34.787,34.787,0,0,0,0,6.696,0,6.696,0,6.696,0,34.787,34.787,34.787,106.19
42038,5684.39,34.475,29.489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.475,106.19
42039,5589.44,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,106.19
42040,5684.39,34.661,34.661,0,27.638,0,0,0,0,0,0,0,0,0,0,0,27.638,34.661,34.661,106.19
42041,5684.39,33.974,65.116,42.26,33.974,33.974,33.974,33.974,33.974,33.974,33.974,33.974,33.974,33.974,33.974,33.974,33.974,65.116,33.974,106.19
42042,5684.39,34.237,34.237,13.184,34.237,34.237,0,0,13.184,0,34.237,0,34.237,0,34.237,0,34.237,34.237,34.237,106.19
42043,5684.39,65.11,65.11,65.11,65.11,33.971,33.971,33.971,33.971,50.781,33.971,33.971,33.971,33.971,33.971,65.11,65.11,65.11,65.11,106.19
42044,5684.39,127.351,155.652,127.351,127.351,127.351,0,127.351,127.351,0,127.351,127.351,0,127.351,127.351,0,154.13,155.652,127.351,106.19
42045,5684.39,127.351,155.651,127.351,127.351,127.351,127.351,127.351,127.351,0,127.351,127.351,127.351,127.351,127.351,127.351,128.497,155.651,127.351,106.19
42046,5684.39,186.783,215.084,206.339,186.783,186.783,155.653,155.653,155.653,127.352,155.653,127.352,155.653,155.653,155.653,186.783,215.084,215.084,186.783,106.19
42047,5684.39,215.082,215.082,215.082,209.506,186.782,186.782,186.782,186.782,155.652,155.652,186.782,186.782,186.782,186.782,186.782,215.082,243.382,215.082,106.19
42048,5684.39,186.781,215.081,215.081,186.781,186.781,186.781,186.781,184.955,155.651,155.651,155.651,155.651,155.651,155.651,186.781,215.081,243.381,215.081,106.19
42049,5684.39,186.782,186.782,186.782,153.299,127.351,127.351,127.351,127.351,127.351,127.351,127.351,127.351,127.351,127.351,155.651,186.782,186.782,186.782,106.19
42050,5684.39,186.782,186.782,157.57,127.351,127.351,127.351,127.351,127.351,127.351,127.351,127.351,127.351,127.351,127.351,127.351,186.782,186.782,186.782,106.19
42051,5684.39,155.655,186.786,155.655,127.354,127.354,127.354,127.354,127.354,127.354,127.354,127.354,127.354,127.354,127.354,127.354,155.655,186.786,164.776,106.19
42052,5684.39,167.956,186.787,155.655,127.354,127.354,127.354,127.354,127.354,127.354,127.354,127.354,127.354,127.354,127.354,127.354,155.655,186.787,186.787,106.19
42053,5684.39,127.353,133.306,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,127.353,106.19
42054,5684.39,127.358,127.358,127.358,127.358,127.358,0,127.358,127.358,0,127.358,127.358,0,127.358,127.358,0,127.358,141.697,127.358,106.19
42055,5684.39,127.355,127.355,127.355,127.355,127.355,0,127.355,127.355,0,127.355,127.355,0,127.355,127.355,0,127.355,132.379,127.355,106.19
42056,5684.39,127.357,155.659,127.357,127.357,127.357,0,127.357,127.357,0,127.357,127.357,0,127.357,127.357,0,142.12,155.659,127.357,106.19
42057,5684.39,127.357,155.659,127.357,0,127.357,0,127.357,127.357,0,127.357,0,0,127.357,127.357,0,133.72,155.659,127.357,106.19
42058,5684.39,65.111,65.111,65.111,65.111,33.971,33.971,33.971,33.971,33.971,33.971,33.971,33.971,33.971,33.971,45.575,65.111,65.111,65.111,106.19
42059,5684.39,65.095,65.095,65.095,65.095,65.095,65.095,65.095,65.095,65.095,65.095,33.962,65.095,65.095,37.016,65.095,65.095,65.095,65.095,106.19
42060,5684.39,65.108,65.108,65.108,65.108,33.969,33.969,33.969,33.969,55.085,33.969,33.969,33.969,33.969,33.969,65.108,65.108,65.108,65.108,106.19
42061,5684.39,65.106,65.106,65.106,65.106,33.968,33.968,65.106,33.968,65.106,33.968,33.968,43.658,33.968,33.968,65.106,65.106,65.106,65.106,106.19
42062,5684.39,35.016,35.016,0,6.318,0,0,0,0,0,0,0,0,0,0,0,6.318,35.016,35.016,106.19
42063,5684.39,65.1,65.1,65.1,65.1,33.965,33.965,38.814,33.965,65.1,33.965,33.965,33.965,33.965,33.965,65.1,65.1,65.1,65.1,106.19
42064,5447.54,33.97,65.109,33.97,33.97,33.97,33.97,33.97,33.97,0,33.97,30.137,33.97,33.97,33.97,33.97,33.97,65.109,33.97,300.16
42065,5447.54,33.977,65.122,33.977,33.977,33.977,33.977,33.977,33.977,0,33.977,6.763,33.977,33.977,33.977,33.977,33.977,65.122,33.977,300.16
42066,5447.54,34.233,34.233,0,34.233,34.233,0,0,0,0,1.642,0,1.642,0,1.642,0,34.233,34.233,34.233,300.16
42067,5154.23,15.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.69,300.16
42068,5209.43,15.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.69,300.16
42069,5447.54,33.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.96,300.16
42070,5447.54,34.32,30.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.32,300.16
42071,4807.5,15.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.69,300.16
42072,4946.44,15.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.69,300.16
42073,4672.24,15.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.69,300.16
42074,5447.54,34.391,1.958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.391,300.16
42075,4938.48,15.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.69,300.16
42076,4836.56,15.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.69,300.16
42077,5280.38,15.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.69,300.16
42078,5447.54,34.425,34.425,0,2.139,0,0,0,0,0,0,0,0,0,0,0,2.139,34.425,34.425,300.16
42079,5447.54,34.204,31.943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.204,300.16
42080,5447.54,65.103,65.103,65.103,65.103,44.692,65.103,65.103,33.967,65.103,65.103,33.967,65.103,65.103,33.967,65.103,65.103,65.103,65.103,300.16
42081,5447.54,65.113,65.113,65.113,46.211,33.972,33.972,33.972,33.972,33.972,33.972,33.972,33.972,33.972,33.972,33.972,65.113,65.113,65.113,300.16
42082,5447.54,65.099,65.099,65.099,65.099,33.965,33.965,60.731,33.965,65.099,33.965,33.965,33.965,33.965,33.965,65.099,65.099,65.099,65.099,300.16
42083,5447.54,65.109,65.109,65.109,65.109,33.97,33.97,50.84,33.97,65.109,33.97,33.97,33.97,33.97,33.97,65.109,65.109,65.109,65.109,300.16
42084,5447.54,33.992,65.151,33.992,33.992,33.992,33.992,14.92,33.992,0,33.992,0,33.992,0,33.992,33.992,33.992,65.151,33.992,300.16
42085,5447.54,33.969,33.969,33.969,33.969,33.969,0,0,33.969,0,33.969,0,33.969,0,33.969,0,33.969,63.423,33.969,300.16
42086,5447.54,37.456,65.101,65.101,33.966,33.966,33.966,33.966,33.966,33.966,33.966,33.966,33.966,33.966,33.966,33.966,33.966,65.101,65.101,300.16
42087,5447.54,33.988,65.143,33.988,33.988,33.988,6.769,0,33.988,0,33.988,0,33.988,0,33.988,0,33.988,65.143,33.988,300.16
42088,5447.54,65.107,65.107,65.107,65.107,33.969,33.969,43.503,33.969,65.107,33.969,33.969,33.969,33.969,33.969,65.107,65.107,65.107,65.107,300.16
42089,5447.54,65.106,65.106,65.106,65.106,33.968,33.968,43.266,33.968,65.106,33.968,33.968,33.968,33.968,33.968,65.106,65.106,65.106,65.106,300.16
42090,5447.54,33.97,65.109,65.109,33.97,33.97,33.97,33.97,33.97,33.97,33.97,33.97,33.97,33.97,33.97,33.97,33.97,65.109,58.987,300.16
42091,5447.54,65.101,65.101,65.101,65.101,33.966,65.101,65.101,33.966,65.101,41.809,33.966,65.101,65.101,33.966,65.101,65.101,65.101,65.101,300.16
42092,5447.54,65.095,92.491,65.095,65.095,65.095,65.095,65.095,65.095,65.095,65.095,65.095,65.095,65.095,65.095,65.095,65.095,65.095,65.095,300.16
42093,5447.54,65.096,65.096,65.096,65.096,61.187,65.096,65.096,33.963,65.096,65.096,33.963,65.096,65.096,33.963,65.096,65.096,65.096,65.096,300.16
42094,5447.54,127.358,127.358,127.358,0,127.358,0,127.358,127.358,0,127.358,0,0,127.358,127.358,0,127.358,134.223,127.358,300.16
42095,5289.64,127.358,136.584,127.358,0,127.358,0,127.358,127.358,0,127.358,127.358,0,127.358,127.358,0,127.358,155.66,127.358,325.64
42096,5104.86,15.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.69,325.64
42097,5289.64,65.112,65.112,65.112,65.112,33.971,33.971,33.971,33.971,33.971,33.971,33.971,33.971,33.971,33.971,51.556,65.112,65.112,65.112,325.64
42098,5289.64,33.985,65.138,33.985,33.985,33.985,33.985,33.985,33.985,0,33.985,14.804,33.985,33.985,33.985,33.985,33.985,65.138,33.985,325.64
42099,5289.64,34.762,34.762,0,34.762,34.762,0,0,0,0,6.362,0,6.362,0,6.362,0,34.762,34.762,34.762,325.64
42100,5289.64,34.662,34.662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.333,34.662,325.64
42101,5288.55,15.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.69,325.64
42102,4775.45,15.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.69,325.64
42103,4824.81,15.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.69,325.64
42104,849.5,186.782,215.082,215.082,186.782,186.782,186.782,186.782,186.782,155.652,155.652,181.824,155.652,186.782,186.782,186.782,215.082,243.383,215.082,325.64
42105,849.5,215.083,243.384,229.9,215.083,186.783,186.783,186.783,186.783,186.783,186.783,186.783,186.783,186.783,186.783,215.083,243.384,243.384,243.384,325.64
42106,1223.79,243.383,243.383,243.383,232.363,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,215.083,243.383,243.383,243.383,325.64
42107,1156.13,243.383,243.383,243.383,232.363,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,215.083,243.383,243.383,243.383,325.64
42108,849.5,215.081,215.081,215.081,215.081,186.781,186.781,186.781,186.781,155.651,155.651,186.781,186.781,186.781,186.781,186.781,215.081,243.381,218.06,325.64
42109,849.5,186.814,203.616,186.814,186.814,186.814,155.679,155.679,155.679,127.373,144.175,127.373,155.679,155.679,155.679,186.814,215.12,203.616,186.814,325.64
42110,849.5,186.784,215.085,215.085,186.784,186.784,168.75,155.654,155.654,155.654,155.654,155.654,155.654,155.654,155.654,186.784,215.085,215.085,186.784,325.64
42111,849.5,215.082,221.424,215.082,215.082,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,215.082,243.383,243.383,243.383,325.64
42112,849.5,186.781,215.081,215.081,186.781,186.781,186.781,186.781,186.781,155.651,155.651,186.781,157.217,186.781,186.781,186.781,215.081,243.381,215.081,325.64
42113,849.5,186.783,215.084,195.19,186.783,186.783,155.653,155.653,155.653,127.352,155.653,127.352,155.653,155.653,155.653,186.783,215.084,215.084,186.783,325.64
42114,849.5,186.782,215.083,215.083,186.782,186.782,155.652,155.652,155.652,150.253,155.652,155.652,155.652,155.652,155.652,186.782,215.083,215.083,186.782,325.64
42115,849.5,186.781,215.081,215.081,186.781,186.781,186.781,186.781,155.651,155.651,155.651,155.651,155.651,155.651,155.651,186.781,215.081,241.849,215.081,325.64
42116,849.5,186.796,186.796,186.796,166.066,186.796,155.664,155.664,155.664,127.361,127.361,127.361,155.664,155.664,155.664,186.796,196.253,186.796,186.796,325.64
42117,849.5,186.784,186.784,186.784,155.653,155.653,147.997,127.352,127.352,155.653,127.352,127.352,155.653,127.352,155.653,155.653,186.784,186.784,186.784,325.64
42118,849.5,186.783,215.083,215.083,186.783,186.783,186.783,186.783,186.783,155.652,155.652,155.652,155.652,155.652,163.199,186.783,215.083,243.384,215.083,325.64
42119,849.5,186.783,215.084,207.182,186.783,186.783,155.653,155.653,155.653,127.352,155.653,127.352,155.653,155.653,155.653,186.783,215.084,215.084,186.783,325.64
42120,849.5,186.783,215.083,215.083,186.783,186.783,186.783,186.783,186.783,155.652,155.652,180.296,155.652,186.783,186.783,186.783,215.083,243.383,215.083,325.64
42121,849.5,186.784,215.084,215.084,186.784,186.784,186.784,186.784,186.784,155.653,155.653,173.915,155.653,186.784,186.784,186.784,215.084,243.385,215.084,325.64
42122,849.5,186.783,215.084,215.084,186.783,186.783,186.783,186.783,186.783,155.653,155.653,155.653,155.653,165.511,186.783,186.783,215.084,243.384,215.084,325.64
42123,849.5,186.783,215.084,215.084,186.783,186.783,186.783,186.783,155.653,155.653,155.653,155.653,155.653,155.653,155.653,186.783,215.084,228.424,215.084,325.64
42124,849.5,186.798,190.953,186.798,186.798,186.798,155.665,155.665,155.665,127.362,131.517,127.362,155.665,155.665,155.665,186.798,215.101,190.953,186.798,325.64
42125,849.5,186.794,186.794,186.794,155.662,162.444,155.662,155.662,155.662,127.36,127.36,127.36,155.662,155.662,155.662,162.444,186.794,186.794,186.794,325.64
42126,907.57,243.383,243.383,243.383,232.363,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,215.083,243.383,243.383,243.383,325.64
42127,1087.96,243.383,243.383,243.383,232.363,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,215.083,243.383,243.383,243.383,325.64
42128,883.59,243.383,243.383,243.383,232.363,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,215.083,243.383,243.383,243.383,325.64
42129,1075.35,243.383,243.383,243.383,232.363,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,215.083,243.383,243.383,243.383,325.64
42130,1278.15,243.383,243.383,243.383,232.363,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,215.083,243.383,243.383,243.383,325.64
42131,1839.41,243.383,243.383,243.383,232.363,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,215.083,243.383,243.383,243.383,325.64
42132,1615.43,243.383,243.383,243.383,232.363,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,215.083,243.383,243.383,243.383,325.64
42133,1995.11,243.383,243.383,243.383,232.363,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,215.083,243.383,243.383,243.383,325.64
42134,1639.48,243.383,243.383,243.383,232.363,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,215.083,243.383,243.383,243.383,325.64
42135,1199.14,243.383,243.383,243.383,232.363,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,215.083,243.383,243.383,243.383,325.64
