$Chehalis WWTP WQ file,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chehalis WWTP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JDAY,TDS   ,Gen1(tracer),Gen2(Age),Gen3(FC),ISS,PO4   ,NH4   ,NO3   ,LDOM  ,RDOM  ,LPOM  ,RPOM  ,BOD1,BOD2,BOD3,BOD4,BOD5,BOD6,BOD7,BOD8,BOD9,BOD10,BODP1,BODP2,BODP3,BODP4,BODP5,BODP6,BODP7,BODP8,BODP9,BODP10,BODN1,BODN2,BODN3,BODN4,BODN5,BODN6,BODN7,BODN8,BODN9,BODN10,ALG1  ,DO    ,TIC   ,ALK   ,ZOO1  ,LDOM-P,RDOM-P,LPOM-P,RPOM-P,LDOM-N,RDOM-N,LPOM-N,RPOM-N
614,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.42,26.1999,76.4,0,0,0,0,0,0,0,0,0
615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,5.77,29.7323,76.4,0,0,0,0,0,0,0,0,0
637,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.43,28.5329,102.2,0,0,0,0,0,0,0,0,0
638,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.74,26.2555,103.7,0,0,0,0,0,0,0,0,0
639,0,0,0,6.9,12.15885714,1.158955224,0.32,2.239104478,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,6.53,24.4618,107,0,0,0,0,0,0,0,0,0
640,0,0,0,6.9,12.15885714,1.158955224,0.32,2.239104478,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,6.29,24.4606,118.1,0,0,0,0,0,0,0,0,0
641,0,0,0,6.9,12.15885714,1.158955224,0.32,2.239104478,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,6.43,24.463,125,0,0,0,0,0,0,0,0,0
642,0,0,0,6.9,12.15885714,1.158955224,0.32,2.239104478,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,6.57,28.547,76.4,0,0,0,0,0,0,0,0,0
643,0,0,0,6.9,12.15885714,1.158955224,0.32,2.239104478,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,6.47,29.7323,76.4,0,0,0,0,0,0,0,0,0
644,0,0,0,6.9,12.15885714,1.158955224,0.32,2.239104478,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,6.28,27.5763,135.7,0,0,0,0,0,0,0,0,0
645,0,0,0,6.9,12.15885714,1.158955224,0.32,2.239104478,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,6.43,26.2306,142.2,0,0,0,0,0,0,0,0,0
646,0,0,0,6.9,12.15885714,1.158955224,0.32,2.239104478,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,6.35,24.3063,162,0,0,0,0,0,0,0,0,0
647,0,0,0,6.9,12.15885714,1.158955224,0.32,2.239104478,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,6.49,24.4546,141.7,0,0,0,0,0,0,0,0,0
648,0,0,0,6.9,12.15885714,1.158955224,0.32,2.239104478,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,6.36,24.8313,134,0,0,0,0,0,0,0,0,0
649,0,0,0,6.9,12.15885714,1.158955224,0.32,2.239104478,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,6.21,29.7057,76.4,0,0,0,0,0,0,0,0,0
650,0,0,0,6.9,12.15885714,1.158955224,0.32,2.239104478,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,6.36,29.7412,76.4,0,0,0,0,0,0,0,0,0
651,0,0,0,6.9,12.15885714,1.158955224,0.32,2.239104478,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,5.69,27.6272,140.5,0,0,0,0,0,0,0,0,0
652,0,0,0,6.9,12.15885714,1.158955224,0.32,2.239104478,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,6.53,24.6349,123.2,0,0,0,0,0,0,0,0,0
653,0,0,0,6.9,12.15885714,1.158955224,0.32,2.239104478,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,6.49,24.4666,111,0,0,0,0,0,0,0,0,0
654,0,0,0,6.9,12.15885714,1.158955224,0.32,2.239104478,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,6.47,25.1082,149.8,0,0,0,0,0,0,0,0,0
655,0,0,0,6.9,12.15885714,1.158955224,0.32,2.239104478,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,6.33,26.2927,124.8,0,0,0,0,0,0,0,0,0
656,0,0,0,6.9,12.15885714,1.158955224,0.32,2.239104478,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,5.78,29.8241,76.4,0,0,0,0,0,0,0,0,0
657,0,0,0,6.9,12.15885714,1.158955224,0.32,2.239104478,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,7.5,27.0336,76.4,0,0,0,0,0,0,0,0,0
658,0,0,0,6.9,12.15885714,1.158955224,0.32,2.239104478,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,6.31,27.633,118.8,0,0,0,0,0,0,0,0,0
659,0,0,0,6.9,12.15885714,1.158955224,0.32,2.239104478,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,6.37,24.4666,116.8,0,0,0,0,0,0,0,0,0
660,0,0,0,6.9,12.15885714,1.158955224,0.32,2.239104478,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,6.57,24.4716,118.3,0,0,0,0,0,0,0,0,0
661,0,0,0,6.9,12.15885714,1.158955224,0.32,2.239104478,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,6.49,25.1206,93.7,0,0,0,0,0,0,0,0,0
662,0,0,0,6.9,12.15885714,1.158955224,0.32,2.239104478,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,6.63,33.4293,80.7,0,0,0,0,0,0,0,0,0
663,0,0,0,6.9,12.15885714,1.158955224,0.32,2.239104478,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,5.56,31.5112,76.4,0,0,0,0,0,0,0,0,0
664,0,0,0,6.9,12.15885714,1.158955224,0.32,2.239104478,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,6.05,31.55,76.4,0,0,0,0,0,0,0,0,0
665,0,0,0,4.0,12.15885714,1.158955224,0.32,2.239104478,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,5.96,30.0131,78.2,0,0,0,0,0,0,0,0,0
666,0,0,0,6.0,13.13314286,1.158955224,0.44,2.239104478,0,0,0,0,0,0,0,0,2.4384,9.7536,0,0,0,0,0,0,0,0,0.024384,0.097536,0,0,0,0,0,0,0,0,0.195072,0.780288,0,0,0,0,0,4.5,25.8656,73,0,0,0,0,0,0,0,0,0
667,0,0,0,8.0,12.79428571,1.158955224,0.27,2.239104478,0,0,0,0,0,0,0,0,2.032,8.128,0,0,0,0,0,0,0,0,0.02032,0.08128,0,0,0,0,0,0,0,0,0.16256,0.65024,0,0,0,0,0,5.56,33.5265,80,0,0,0,0,0,0,0,0,0
668,0,0,0,6.0,10.64914286,1.158955224,0.25,2.239104478,0,0,0,0,0,0,0,0,2.0828,8.3312,0,0,0,0,0,0,0,0,0.020828,0.083312,0,0,0,0,0,0,0,0,0.166624,0.666496,0,0,0,0,0,5.32,25.1422,62.5,0,0,0,0,0,0,0,0,0
669,0,0,0,14.0,12.15885714,1.158955224,0.32,2.239104478,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,5.45,28.7873,51,0,0,0,0,0,0,0,0,0
670,0,0,0,7.1,12.15885714,2.01,0.35,3.4,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,3.87,48.2484,76.4,0,0,0,0,0,0,0,0,0
671,0,0,0,7.1,12.15885714,2.01,0.35,3.4,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,6.4,36.1241,76.4,0,0,0,0,0,0,0,0,0
672,0,0,0,14.0,12.15885714,2.01,0.35,3.4,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,4,31.6564,48.2,0,0,0,0,0,0,0,0,0
673,0,0,0,45.0,9.620571429,2.01,0.32,3.4,0,0,0,0,0,0,0,0,3.3528,13.4112,0,0,0,0,0,0,0,0,0.033528,0.134112,0,0,0,0,0,0,0,0,0.268224,1.072896,0,0,0,0,0,5.38,39.3216,44.1,0,0,0,0,0,0,0,0,0
674,0,0,0,8.0,7.84,2.01,0.24,3.4,0,0,0,0,0,0,0,0,3.556,14.224,0,0,0,0,0,0,0,0,0.03556,0.14224,0,0,0,0,0,0,0,0,0.28448,1.13792,0,0,0,0,0,3.69,43.3268,43.3,0,0,0,0,0,0,0,0,0
675,0,0,0,5.0,8.833142857,2.01,0.33,3.4,0,0,0,0,0,0,0,0,2.4384,9.7536,0,0,0,0,0,0,0,0,0.024384,0.097536,0,0,0,0,0,0,0,0,0.195072,0.780288,0,0,0,0,0,2.41,26.3906,47.3,0,0,0,0,0,0,0,0,0
676,0,0,0,26.0,12.15885714,2.01,0.35,3.4,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,3.12,27.0391,44.8,0,0,0,0,0,0,0,0,0
677,0,0,0,7.1,12.15885714,2.01,0.35,3.4,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,2.01,48.466,76.4,0,0,0,0,0,0,0,0,0
678,0,0,0,7.1,12.15885714,2.01,0.35,3.4,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,3.14,48.7349,76.4,0,0,0,0,0,0,0,0,0
679,0,0,0,3.0,12.15885714,2.01,0.35,3.4,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,2.6,33.7307,50.2,0,0,0,0,0,0,0,0,0
680,0,0,0,13.0,11.26628571,2.01,0.71,3.4,0,0,0,0,0,0,0,0,4.8768,19.5072,0,0,0,0,0,0,0,0,0.048768,0.195072,0,0,0,0,0,0,0,0,0.390144,1.560576,0,0,0,0,0,3.17,33.8017,76.4,0,0,0,0,0,0,0,0,0
681,0,0,0,7.0,5.810857143,2.01,0.76,3.4,0,0,0,0,0,0,0,0,3.2512,13.0048,0,0,0,0,0,0,0,0,0.032512,0.130048,0,0,0,0,0,0,0,0,0.260096,1.040384,0,0,0,0,0,3.69,39.9576,52,0,0,0,0,0,0,0,0,0
682,0,0,0,4.0,8.114285714,2.01,0.58,3.4,0,0,0,0,0,0,0,0,3.81,15.24,0,0,0,0,0,0,0,0,0.0381,0.1524,0,0,0,0,0,0,0,0,0.3048,1.2192,0,0,0,0,0,1.15,28.9838,53.5,0,0,0,0,0,0,0,0,0
683,0,0,0,3.0,12.15885714,2.01,0.35,3.4,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,1.3,28.1624,55.5,0,0,0,0,0,0,0,0,0
684,0,0,0,7.1,12.15885714,2.01,0.35,3.4,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,1.28,40.208,76.4,0,0,0,0,0,0,0,0,0
685,0,0,0,7.1,12.15885714,2.01,0.35,3.4,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,1.93,44.1706,76.4,0,0,0,0,0,0,0,0,0
686,0,0,0,12.0,12.15885714,2.01,0.35,3.4,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,1.25,34.1212,58.2,0,0,0,0,0,0,0,0,0
687,0,0,0,9.0,8.165714286,2.01,0.25,3.4,0,0,0,0,0,0,0,0,3.302,13.208,0,0,0,0,0,0,0,0,0.03302,0.13208,0,0,0,0,0,0,0,0,0.26416,1.05664,0,0,0,0,0,2.22,25.5606,60.7,0,0,0,0,0,0,0,0,0
688,0,0,0,11.0,3.649142857,2.01,0.22,3.4,0,0,0,0,0,0,0,0,2.0828,8.3312,0,0,0,0,0,0,0,0,0.020828,0.083312,0,0,0,0,0,0,0,0,0.166624,0.666496,0,0,0,0,0,6.33,29.3826,55.8,0,0,0,0,0,0,0,0,0
689,0,0,0,4.0,4.574857143,2.01,0.18,3.4,0,0,0,0,0,0,0,0,1.8288,7.3152,0,0,0,0,0,0,0,0,0.018288,0.073152,0,0,0,0,0,0,0,0,0.146304,0.585216,0,0,0,0,0,7.48,29.0416,59.5,0,0,0,0,0,0,0,0,0
690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,0,0,0,83.0,12.15885714,2.01,0.35,3.4,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,8.13,25.9993,40.7,0,0,0,0,0,0,0,0,0
695,0,0,0,2,0.626285714,2.01,0.1,3.4,0,0,0,0,0,0,0,0,1.3208,5.2832,0,0,0,0,0,0,0,0,0.013208,0.052832,0,0,0,0,0,0,0,0,0.105664,0.422656,0,0,0,0,0,8.36,34.3232,39.1,0,0,0,0,0,0,0,0,0
696,0,0,0,2,0.500571429,2.01,0.11,3.4,0,0,0,0,0,0,0,0,1.5748,6.2992,0,0,0,0,0,0,0,0,0.015748,0.062992,0,0,0,0,0,0,0,0,0.125984,0.503936,0,0,0,0,0,7.71,40.208,76.4,0,0,0,0,0,0,0,0,0
697,0,0,0,2.0,12.15885714,2.01,0.35,3.4,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,7.88,37.3515,76.4,0,0,0,0,0,0,0,0,0
698,0,0,0,7.1,12.15885714,2.01,0.35,3.4,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,6.12,49.397,76.4,0,0,0,0,0,0,0,0,0
699,0,0,0,7.1,12.15885714,2.01,0.35,3.4,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,7.09,50.1635,76.4,0,0,0,0,0,0,0,0,0
700,0,0,0,2,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,8.36,45.1689,39.2,0,0,0,0,0,0,0,0,0
701,0,0,0,8.0,9.408,1.158955224,0.6,2.239104478,0,0,0,0,0,0,0,0,4.2672,17.0688,0,0,0,0,0,0,0,0,0.042672,0.170688,0,0,0,0,0,0,0,0,0.341376,1.365504,0,0,0,0,0,3.37,27.3623,42.7,0,0,0,0,0,0,0,0,0
702,0,0,0,13.0,6.672,1.158955224,0.61,2.239104478,0,0,0,0,0,0,0,0,2.8448,11.3792,0,0,0,0,0,0,0,0,0.028448,0.113792,0,0,0,0,0,0,0,0,0.227584,0.910336,0,0,0,0,0,2.94,32.4004,45.5,0,0,0,0,0,0,0,0,0
703,0,0,0,29.0,6.062857143,1.158955224,0.94,2.239104478,0,0,0,0,0,0,0,0,4.318,17.272,0,0,0,0,0,0,0,0,0.04318,0.17272,0,0,0,0,0,0,0,0,0.34544,1.38176,0,0,0,0,0,2.43,37.2409,46.8,0,0,0,0,0,0,0,0,0
704,0,0,0,44.0,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,2.15,28.1885,51.5,0,0,0,0,0,0,0,0,0
705,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,2.02,50.598,76.4,0,0,0,0,0,0,0,0,0
706,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,2.24,50.7659,76.4,0,0,0,0,0,0,0,0,0
707,0,0,0,16.0,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,1.91,32.2461,50.3,0,0,0,0,0,0,0,0,0
708,0,0,0,26.0,24.06057143,1.158955224,0.54,2.239104478,0,0,0,0,0,0,0,0,6.9088,27.6352,0,0,0,0,0,0,0,0,0.069088,0.276352,0,0,0,0,0,0,0,0,0.552704,2.210816,0,0,0,0,0,2.15,37.0003,51.1,0,0,0,0,0,0,0,0,0
709,0,0,0,5.0,16.59885714,1.158955224,0.5,2.239104478,0,0,0,0,0,0,0,0,5.7404,22.9616,0,0,0,0,0,0,0,0,0.057404,0.229616,0,0,0,0,0,0,0,0,0.459232,1.836928,0,0,0,0,0,5.46,26.542,45.8,0,0,0,0,0,0,0,0,0
