$Temperature file for segment 86,,
,,
JDAY,T,
62.47,5.46,
62.48,5.48,
62.49,5.5,
62.5,5.53,
62.51,5.56,
62.52,5.59,
62.53,5.62,
62.54,5.66,
62.55,5.69,
62.56,5.73,
62.57,5.76,
62.58,5.79,
62.59,5.82,
62.6,5.85,
62.61,5.88,
62.62,5.9,
62.63,5.93,
62.64,5.96,
62.65,5.98,
62.66,6.01,
62.67,6.03,
62.68,6.06,
62.69,6.08,
62.7,6.1,
62.71,6.13,
62.72,6.15,
62.73,6.17,
62.74,6.19,
62.75,6.21,
62.76,6.22,
62.77,6.24,
62.78,6.25,
62.79,6.27,
62.8,6.28,
62.81,6.28,
62.82,6.29,
62.83,6.29,
62.84,6.3,
62.85,6.3,
62.86,6.3,
62.87,6.3,
62.88,6.3,
62.89,6.3,
62.9,6.29,
62.91,6.29,
62.92,6.28,
62.93,6.27,
62.94,6.26,
62.95,6.25,
62.96,6.24,
62.97,6.23,
62.98,6.21,
62.99,6.2,
63,6.18,
63.01,6.16,
63.02,6.14,
63.03,6.12,
63.04,6.1,
63.05,6.08,
63.06,6.06,
63.07,6.03,
63.08,6.01,
63.09,5.99,
63.1,5.96,
63.11,5.94,
63.12,5.91,
63.13,5.88,
63.14,5.86,
63.15,5.83,
63.16,5.8,
63.17,5.77,
63.18,5.74,
63.19,5.7,
63.2,5.67,
63.21,5.64,
63.22,5.6,
63.23,5.56,
63.24,5.53,
63.25,5.49,
63.26,5.46,
63.27,5.42,
63.28,5.39,
63.29,5.35,
63.3,5.32,
63.31,5.29,
63.32,5.27,
63.33,5.24,
63.34,5.22,
63.35,5.2,
63.36,5.18,
63.37,5.17,
63.38,5.16,
63.39,5.15,
63.4,5.14,
63.41,5.13,
63.42,5.13,
63.43,5.13,
63.44,5.14,
63.45,5.14,
63.46,5.14,
63.47,5.15,
63.48,5.17,
63.49,5.18,
63.5,5.2,
63.51,5.23,
63.52,5.25,
63.53,5.28,
63.54,5.31,
63.55,5.34,
63.56,5.37,
63.57,5.39,
63.58,5.42,
63.59,5.45,
63.6,5.47,
63.61,5.5,
63.62,5.52,
63.63,5.55,
63.64,5.57,
63.65,5.6,
63.66,5.62,
63.67,5.64,
63.68,5.66,
63.69,5.68,
63.7,5.71,
63.71,5.73,
63.72,5.75,
63.73,5.77,
63.74,5.79,
63.75,5.81,
63.76,5.83,
63.77,5.85,
63.78,5.86,
63.79,5.87,
63.8,5.89,
63.81,5.9,
63.82,5.91,
63.83,5.92,
63.84,5.92,
63.85,5.93,
63.86,5.93,
63.87,5.93,
63.88,5.93,
63.89,5.93,
63.9,5.93,
63.91,5.93,
63.92,5.92,
63.93,5.92,
63.94,5.91,
63.95,5.91,
63.96,5.9,
63.97,5.9,
63.98,5.89,
63.99,5.88,
64,5.87,
64.01,5.87,
64.02,5.86,
64.03,5.85,
64.04,5.84,
64.05,5.83,
64.06,5.82,
64.07,5.81,
64.08,5.8,
64.09,5.79,
64.1,5.78,
64.11,5.76,
64.12,5.75,
64.13,5.74,
64.14,5.73,
64.15,5.71,
64.16,5.7,
64.17,5.68,
64.18,5.67,
64.19,5.66,
64.2,5.64,
64.21,5.63,
64.22,5.61,
64.23,5.6,
64.24,5.59,
64.25,5.57,
64.26,5.56,
64.27,5.54,
64.28,5.53,
64.29,5.52,
64.3,5.5,
64.31,5.49,
64.32,5.48,
64.33,5.47,
64.34,5.46,
64.35,5.45,
64.36,5.45,
64.37,5.44,
64.38,5.44,
64.39,5.44,
64.4,5.43,
64.41,5.43,
64.42,5.43,
64.43,5.44,
64.44,5.45,
64.45,5.46,
64.46,5.48,
64.47,5.5,
64.48,5.53,
64.49,5.55,
64.5,5.59,
64.51,5.62,
64.52,5.66,
64.53,5.69,
64.54,5.73,
64.55,5.76,
64.56,5.8,
64.57,5.84,
64.58,5.88,
64.59,5.92,
64.6,5.96,
64.61,6,
64.62,6.03,
64.63,6.07,
64.64,6.11,
64.65,6.14,
64.66,6.17,
64.67,6.21,
64.68,6.24,
64.69,6.27,
64.7,6.3,
64.71,6.32,
64.72,6.35,
64.73,6.37,
64.74,6.39,
64.75,6.41,
64.76,6.43,
64.77,6.44,
64.78,6.46,
64.79,6.47,
64.8,6.48,
64.81,6.5,
64.82,6.51,
64.83,6.51,
64.84,6.52,
64.85,6.52,
64.86,6.53,
64.87,6.53,
64.88,6.52,
64.89,6.52,
64.9,6.52,
64.91,6.51,
64.92,6.51,
64.93,6.5,
64.94,6.49,
64.95,6.47,
64.96,6.46,
64.97,6.45,
64.98,6.43,
64.99,6.42,
65,6.4,
65.01,6.38,
65.02,6.36,
65.03,6.34,
65.04,6.32,
65.05,6.3,
65.06,6.28,
65.07,6.26,
65.08,6.24,
65.09,6.22,
65.1,6.2,
65.11,6.18,
65.12,6.16,
65.13,6.14,
65.14,6.12,
65.15,6.11,
65.16,6.09,
65.17,6.07,
65.18,6.05,
65.19,6.03,
65.2,6.02,
65.21,6,
65.22,5.98,
65.23,5.96,
65.24,5.94,
65.25,5.93,
65.26,5.91,
65.27,5.89,
65.28,5.88,
65.29,5.86,
65.3,5.84,
65.31,5.83,
65.32,5.81,
65.33,5.8,
65.34,5.78,
65.35,5.77,
65.36,5.76,
65.37,5.76,
65.38,5.75,
65.39,5.75,
65.4,5.75,
65.41,5.75,
65.42,5.76,
65.43,5.77,
65.44,5.78,
65.45,5.79,
65.46,5.81,
65.47,5.83,
65.48,5.85,
65.49,5.87,
65.5,5.9,
65.51,5.93,
65.52,5.96,
65.53,6,
65.54,6.03,
65.55,6.07,
65.56,6.11,
65.57,6.15,
65.58,6.19,
65.59,6.23,
65.6,6.26,
65.61,6.3,
65.62,6.34,
65.63,6.37,
65.64,6.41,
65.65,6.44,
65.66,6.48,
65.67,6.51,
65.68,6.54,
65.69,6.57,
65.7,6.6,
65.71,6.62,
65.72,6.65,
65.73,6.68,
65.74,6.7,
65.75,6.73,
65.76,6.75,
65.77,6.78,
65.78,6.8,
65.79,6.82,
65.8,6.83,
65.81,6.85,
65.82,6.86,
65.83,6.87,
65.84,6.88,
65.85,6.89,
65.86,6.89,
65.87,6.9,
65.88,6.89,
65.89,6.89,
65.9,6.89,
65.91,6.88,
65.92,6.88,
65.93,6.87,
65.94,6.86,
65.95,6.85,
65.96,6.84,
65.97,6.82,
65.98,6.8,
65.99,6.79,
66,6.77,
66.01,6.75,
66.02,6.72,
66.03,6.7,
66.04,6.68,
66.05,6.65,
66.06,6.63,
66.07,6.6,
66.08,6.57,
66.09,6.55,
66.1,6.52,
66.11,6.49,
66.12,6.46,
66.13,6.44,
66.14,6.41,
66.15,6.38,
66.16,6.35,
66.17,6.32,
66.18,6.29,
66.19,6.27,
66.2,6.24,
66.21,6.21,
66.22,6.18,
66.23,6.15,
66.24,6.11,
66.25,6.08,
66.26,6.05,
66.27,6.02,
66.28,6,
66.29,5.97,
66.3,5.94,
66.31,5.91,
66.32,5.89,
66.33,5.87,
66.34,5.85,
66.35,5.84,
66.36,5.82,
66.37,5.81,
66.38,5.81,
66.39,5.8,
66.4,5.8,
66.41,5.8,
66.42,5.81,
66.43,5.83,
66.44,5.84,
66.45,5.86,
66.46,5.88,
66.47,5.91,
66.48,5.94,
66.49,5.97,
66.5,6,
66.51,6.04,
66.52,6.08,
66.53,6.11,
66.54,6.15,
66.55,6.19,
66.56,6.24,
66.57,6.28,
66.58,6.33,
66.59,6.37,
66.6,6.41,
66.61,6.46,
66.62,6.5,
66.63,6.54,
66.64,6.58,
66.65,6.62,
66.66,6.67,
66.67,6.71,
66.68,6.75,
66.69,6.8,
66.7,6.84,
66.71,6.88,
66.72,6.91,
66.73,6.95,
66.74,6.98,
66.75,7.01,
66.76,7.04,
66.77,7.06,
66.78,7.09,
66.79,7.11,
66.8,7.12,
66.81,7.14,
66.82,7.15,
66.83,7.15,
66.84,7.16,
66.85,7.16,
66.86,7.16,
66.87,7.16,
66.88,7.15,
66.89,7.15,
66.9,7.14,
66.91,7.13,
66.92,7.12,
66.93,7.11,
66.94,7.1,
66.95,7.08,
66.96,7.06,
66.97,7.05,
66.98,7.03,
66.99,7,
67,6.98,
67.01,6.96,
67.02,6.93,
67.03,6.9,
67.04,6.88,
67.05,6.85,
67.06,6.82,
67.07,6.79,
67.08,6.76,
67.09,6.73,
67.1,6.7,
67.11,6.67,
67.12,6.64,
67.13,6.61,
67.14,6.58,
67.15,6.54,
67.16,6.51,
67.17,6.48,
67.18,6.45,
67.19,6.42,
67.2,6.39,
67.21,6.36,
67.22,6.33,
67.23,6.3,
67.24,6.27,
67.25,6.24,
67.26,6.21,
67.27,6.18,
67.28,6.15,
67.29,6.13,
67.3,6.1,
67.31,6.08,
67.32,6.06,
67.33,6.04,
67.34,6.02,
67.35,6,
67.36,5.99,
67.37,5.97,
67.38,5.96,
67.39,5.95,
67.4,5.94,
67.41,5.93,
67.42,5.93,
67.43,5.92,
67.44,5.92,
67.45,5.93,
67.46,5.93,
67.47,5.94,
67.48,5.95,
67.49,5.96,
67.5,5.96,
67.51,5.97,
67.52,5.98,
67.53,5.99,
67.54,6,
67.55,6.01,
67.56,6.02,
67.57,6.04,
67.58,6.06,
67.59,6.08,
67.6,6.1,
67.61,6.12,
67.62,6.15,
67.63,6.18,
67.64,6.21,
67.65,6.24,
67.66,6.28,
67.67,6.31,
67.68,6.34,
67.69,6.38,
67.7,6.41,
67.71,6.44,
67.72,6.46,
67.73,6.49,
67.74,6.51,
67.75,6.54,
67.76,6.56,
67.77,6.59,
67.78,6.61,
67.79,6.63,
67.8,6.65,
67.81,6.67,
67.82,6.7,
67.83,6.71,
67.84,6.73,
67.85,6.75,
67.86,6.77,
67.87,6.78,
67.88,6.8,
67.89,6.81,
67.9,6.82,
67.91,6.83,
67.92,6.83,
67.93,6.84,
67.94,6.84,
67.95,6.84,
67.96,6.84,
67.97,6.84,
67.98,6.83,
67.99,6.83,
68,6.83,
68.01,6.82,
68.02,6.82,
68.03,6.81,
68.04,6.8,
68.05,6.8,
68.06,6.79,
68.07,6.78,
68.08,6.76,
68.09,6.75,
68.1,6.73,
68.11,6.72,
68.12,6.7,
68.13,6.68,
68.14,6.66,
68.15,6.64,
68.16,6.62,
68.17,6.59,
68.18,6.57,
68.19,6.55,
68.2,6.52,
68.21,6.5,
68.22,6.47,
68.23,6.45,
68.24,6.42,
68.25,6.39,
68.26,6.36,
68.27,6.33,
68.28,6.3,
68.29,6.27,
68.3,6.24,
68.31,6.21,
68.32,6.18,
68.33,6.16,
68.34,6.13,
68.35,6.1,
68.36,6.08,
68.37,6.05,
68.38,6.03,
68.39,6.01,
68.4,5.99,
68.41,5.97,
68.42,5.96,
68.43,5.94,
68.44,5.94,
68.45,5.93,
68.46,5.92,
68.47,5.92,
68.48,5.92,
68.49,5.92,
68.5,5.92,
68.51,5.93,
68.52,5.94,
68.53,5.95,
68.54,5.96,
68.55,5.98,
68.56,5.99,
68.57,6.01,
68.58,6.02,
68.59,6.04,
68.6,6.06,
68.61,6.08,
68.62,6.1,
68.63,6.12,
68.64,6.14,
68.65,6.16,
68.66,6.18,
68.67,6.19,
68.68,6.21,
68.69,6.22,
68.7,6.24,
68.71,6.25,
68.72,6.27,
68.73,6.28,
68.74,6.29,
68.75,6.31,
68.76,6.32,
68.77,6.33,
68.78,6.34,
68.79,6.35,
68.8,6.36,
68.81,6.36,
68.82,6.37,
68.83,6.38,
68.84,6.38,
68.85,6.39,
68.86,6.39,
68.87,6.39,
68.88,6.39,
68.89,6.39,
68.9,6.38,
68.91,6.38,
68.92,6.38,
68.93,6.37,
68.94,6.37,
68.95,6.37,
68.96,6.36,
68.97,6.36,
68.98,6.35,
68.99,6.34,
69,6.34,
69.01,6.33,
69.02,6.32,
69.03,6.31,
69.04,6.3,
69.05,6.3,
69.06,6.29,
69.07,6.29,
69.08,6.28,
69.09,6.27,
69.1,6.27,
69.11,6.26,
69.12,6.26,
69.13,6.25,
69.14,6.25,
69.15,6.24,
69.16,6.24,
69.17,6.23,
69.18,6.23,
69.19,6.22,
69.2,6.22,
69.21,6.21,
69.22,6.2,
69.23,6.2,
69.24,6.19,
69.25,6.19,
69.26,6.19,
69.27,6.18,
69.28,6.18,
69.29,6.18,
69.3,6.18,
69.31,6.17,
69.32,6.17,
69.33,6.17,
69.34,6.18,
69.35,6.18,
69.36,6.18,
69.37,6.19,
69.38,6.2,
69.39,6.2,
69.4,6.21,
69.41,6.22,
69.42,6.23,
69.43,6.24,
69.44,6.25,
69.45,6.27,
69.46,6.29,
69.47,6.31,
69.48,6.34,
69.49,6.36,
69.5,6.4,
69.51,6.43,
69.52,6.46,
69.53,6.49,
69.54,6.53,
69.55,6.56,
69.56,6.59,
69.57,6.62,
69.58,6.65,
69.59,6.69,
69.6,6.72,
69.61,6.75,
69.62,6.78,
69.63,6.8,
69.64,6.83,
69.65,6.85,
69.66,6.88,
69.67,6.9,
69.68,6.92,
69.69,6.95,
69.7,6.97,
69.71,6.98,
69.72,7,
69.73,7.02,
69.74,7.03,
69.75,7.05,
69.76,7.06,
69.77,7.08,
69.78,7.09,
69.79,7.1,
69.8,7.1,
69.81,7.11,
69.82,7.11,
69.83,7.11,
69.84,7.11,
69.85,7.1,
69.86,7.1,
69.87,7.09,
69.88,7.08,
69.89,7.07,
69.9,7.06,
69.91,7.04,
69.92,7.03,
69.93,7.02,
69.94,7,
69.95,6.98,
69.96,6.96,
69.97,6.94,
69.98,6.92,
69.99,6.89,
70,6.86,
70.01,6.84,
70.02,6.81,
70.03,6.78,
70.04,6.76,
70.05,6.73,
70.06,6.7,
70.07,6.68,
70.08,6.65,
70.09,6.63,
70.1,6.61,
70.11,6.58,
70.12,6.56,
70.13,6.54,
70.14,6.51,
70.15,6.49,
70.16,6.47,
70.17,6.44,
70.18,6.42,
70.19,6.4,
70.2,6.38,
70.21,6.36,
70.22,6.34,
70.23,6.32,
70.24,6.31,
70.25,6.29,
70.26,6.27,
70.27,6.25,
70.28,6.23,
70.29,6.22,
70.3,6.2,
70.31,6.19,
70.32,6.17,
70.33,6.16,
70.34,6.15,
70.35,6.14,
70.36,6.14,
70.37,6.13,
70.38,6.13,
70.39,6.13,
70.4,6.13,
70.41,6.14,
70.42,6.15,
70.43,6.16,
70.44,6.17,
70.45,6.19,
70.46,6.21,
70.47,6.23,
70.48,6.25,
70.49,6.27,
70.5,6.3,
70.51,6.33,
70.52,6.36,
70.53,6.39,
70.54,6.43,
70.55,6.46,
70.56,6.5,
70.57,6.53,
70.58,6.57,
70.59,6.6,
70.6,6.63,
70.61,6.66,
70.62,6.7,
70.63,6.73,
70.64,6.77,
70.65,6.8,
70.66,6.84,
70.67,6.88,
70.68,6.92,
70.69,6.95,
70.7,6.99,
70.71,7.03,
70.72,7.06,
70.73,7.09,
70.74,7.13,
70.75,7.16,
70.76,7.2,
70.77,7.23,
70.78,7.26,
70.79,7.28,
70.8,7.3,
70.81,7.31,
70.82,7.31,
70.83,7.32,
70.84,7.32,
70.85,7.32,
70.86,7.32,
70.87,7.32,
70.88,7.31,
70.89,7.3,
70.9,7.29,
70.91,7.28,
70.92,7.27,
70.93,7.26,
70.94,7.25,
70.95,7.24,
70.96,7.22,
70.97,7.2,
70.98,7.18,
70.99,7.16,
71,7.13,
71.01,7.11,
71.02,7.08,
71.03,7.05,
71.04,7.02,
71.05,6.99,
71.06,6.96,
71.07,6.93,
71.08,6.9,
71.09,6.87,
71.1,6.84,
71.11,6.81,
71.12,6.78,
71.13,6.75,
71.14,6.72,
71.15,6.69,
71.16,6.66,
71.17,6.62,
71.18,6.59,
71.19,6.56,
71.2,6.54,
71.21,6.51,
71.22,6.48,
71.23,6.45,
71.24,6.42,
71.25,6.39,
71.26,6.37,
71.27,6.34,
71.28,6.32,
71.29,6.29,
71.3,6.27,
71.31,6.25,
71.32,6.23,
71.33,6.21,
71.34,6.2,
71.35,6.18,
71.36,6.17,
71.37,6.15,
71.38,6.15,
71.39,6.14,
71.4,6.13,
71.41,6.12,
71.42,6.12,
71.43,6.12,
71.44,6.13,
71.45,6.14,
71.46,6.15,
71.47,6.16,
71.48,6.18,
71.49,6.2,
71.5,6.23,
71.51,6.26,
71.52,6.29,
71.53,6.32,
71.54,6.35,
71.55,6.38,
71.56,6.42,
71.57,6.46,
71.58,6.5,
71.59,6.54,
71.6,6.58,
71.61,6.63,
71.62,6.68,
71.63,6.72,
71.64,6.77,
71.65,6.81,
71.66,6.85,
71.67,6.89,
71.68,6.93,
71.69,6.96,
71.7,7,
71.71,7.03,
71.72,7.06,
71.73,7.09,
71.74,7.12,
71.75,7.15,
71.76,7.19,
71.77,7.22,
71.78,7.25,
71.79,7.28,
71.8,7.3,
71.81,7.32,
71.82,7.33,
71.83,7.34,
71.84,7.35,
71.85,7.36,
71.86,7.36,
71.87,7.37,
71.88,7.37,
71.89,7.37,
71.9,7.37,
71.91,7.36,
71.92,7.36,
71.93,7.35,
71.94,7.34,
71.95,7.33,
71.96,7.32,
71.97,7.31,
71.98,7.3,
71.99,7.28,
72,7.27,
72.01,7.25,
72.02,7.23,
72.03,7.21,
72.04,7.19,
72.05,7.16,
72.06,7.14,
72.07,7.12,
72.08,7.1,
72.09,7.07,
72.1,7.05,
72.11,7.03,
72.12,7,
72.13,6.98,
72.14,6.96,
72.15,6.94,
72.16,6.92,
72.17,6.9,
72.18,6.88,
72.19,6.86,
72.2,6.84,
72.21,6.81,
72.22,6.79,
72.23,6.77,
72.24,6.75,
72.25,6.73,
72.26,6.71,
72.27,6.69,
72.28,6.66,
72.29,6.64,
72.3,6.62,
72.31,6.59,
72.32,6.57,
72.33,6.55,
72.34,6.53,
72.35,6.5,
72.36,6.48,
72.37,6.46,
72.38,6.44,
72.39,6.43,
72.4,6.42,
72.41,6.42,
72.42,6.42,
72.43,6.42,
72.44,6.43,
72.45,6.43,
72.46,6.45,
72.47,6.46,
72.48,6.48,
72.49,6.49,
72.5,6.52,
72.51,6.54,
72.52,6.55,
72.53,6.57,
72.54,6.59,
72.55,6.6,
72.56,6.62,
72.57,6.64,
72.58,6.66,
72.59,6.68,
72.6,6.71,
72.61,6.73,
72.62,6.75,
72.63,6.77,
72.64,6.79,
72.65,6.81,
72.66,6.83,
72.67,6.84,
72.68,6.85,
72.69,6.87,
72.7,6.89,
72.71,6.91,
72.72,6.93,
72.73,6.95,
72.74,6.97,
72.75,6.98,
72.76,7,
72.77,7.01,
72.78,7.02,
72.79,7.03,
72.8,7.03,
72.81,7.04,
72.82,7.05,
72.83,7.04,
72.84,7.04,
72.85,7.03,
72.86,7.02,
72.87,7.01,
72.88,6.99,
72.89,6.97,
72.9,6.95,
72.91,6.92,
72.92,6.9,
72.93,6.87,
72.94,6.85,
72.95,6.83,
72.96,6.8,
72.97,6.77,
72.98,6.74,
72.99,6.71,
73,6.67,
73.01,6.63,
73.02,6.59,
73.03,6.56,
73.04,6.52,
73.05,6.48,
73.06,6.44,
73.07,6.4,
73.08,6.37,
73.09,6.33,
73.1,6.3,
73.11,6.26,
73.12,6.23,
73.13,6.2,
73.14,6.17,
73.15,6.14,
73.16,6.12,
73.17,6.1,
73.18,6.07,
73.19,6.05,
73.2,6.04,
73.21,6.02,
73.22,6,
73.23,5.99,
73.24,5.98,
73.25,5.97,
73.26,5.96,
73.27,5.95,
73.28,5.94,
73.29,5.93,
73.3,5.93,
73.31,5.93,
73.32,5.93,
73.33,5.93,
73.34,5.94,
73.35,5.95,
73.36,5.96,
73.37,5.97,
73.38,5.99,
73.39,6,
73.4,6.02,
73.41,6.04,
73.42,6.07,
73.43,6.09,
73.44,6.12,
73.45,6.15,
73.46,6.19,
73.47,6.22,
73.48,6.26,
73.49,6.31,
73.5,6.35,
73.51,6.4,
73.52,6.45,
73.53,6.5,
73.54,6.56,
73.55,6.62,
73.56,6.68,
73.57,6.74,
73.58,6.8,
73.59,6.86,
73.6,6.92,
73.61,6.98,
73.62,7.04,
73.63,7.09,
73.64,7.15,
73.65,7.2,
73.66,7.25,
73.67,7.3,
73.68,7.35,
73.69,7.39,
73.7,7.42,
73.71,7.44,
73.72,7.45,
73.73,7.46,
73.74,7.47,
73.75,7.47,
73.76,7.46,
73.77,7.45,
73.78,7.44,
73.79,7.42,
73.8,7.41,
73.81,7.39,
73.82,7.36,
73.83,7.34,
73.84,7.31,
73.85,7.27,
73.86,7.23,
73.87,7.19,
73.88,7.14,
73.89,7.1,
73.9,7.05,
73.91,6.99,
73.92,6.94,
73.93,6.89,
73.94,6.83,
73.95,6.78,
73.96,6.72,
73.97,6.66,
73.98,6.61,
73.99,6.55,
74,6.49,
74.01,6.44,
74.02,6.38,
74.03,6.33,
74.04,6.28,
74.05,6.23,
74.06,6.18,
74.07,6.13,
74.08,6.09,
74.09,6.05,
74.1,6,
74.11,5.97,
74.12,5.93,
74.13,5.9,
74.14,5.87,
74.15,5.84,
74.16,5.81,
74.17,5.79,
74.18,5.77,
74.19,5.75,
74.2,5.74,
74.21,5.72,
74.22,5.71,
74.23,5.7,
74.24,5.69,
74.25,5.69,
74.26,5.68,
74.27,5.67,
74.28,5.67,
74.29,5.67,
74.3,5.66,
74.31,5.66,
74.32,5.66,
74.33,5.66,
74.34,5.67,
74.35,5.68,
74.36,5.69,
74.37,5.71,
74.38,5.73,
74.39,5.75,
74.4,5.78,
74.41,5.81,
74.42,5.84,
74.43,5.88,
74.44,5.91,
74.45,5.95,
74.46,5.99,
74.47,6.04,
74.48,6.08,
74.49,6.12,
74.5,6.17,
74.51,6.22,
74.52,6.26,
74.53,6.31,
74.54,6.36,
74.55,6.4,
74.56,6.45,
74.57,6.49,
74.58,6.53,
74.59,6.57,
74.6,6.61,
74.61,6.65,
74.62,6.68,
74.63,6.71,
74.64,6.74,
74.65,6.77,
74.66,6.79,
74.67,6.82,
74.68,6.84,
74.69,6.86,
74.7,6.88,
74.71,6.89,
74.72,6.9,
74.73,6.91,
74.74,6.91,
74.75,6.91,
74.76,6.91,
74.77,6.9,
74.78,6.9,
74.79,6.89,
74.8,6.88,
74.81,6.87,
74.82,6.86,
74.83,6.85,
74.84,6.83,
74.85,6.81,
74.86,6.79,
74.87,6.76,
74.88,6.73,
74.89,6.7,
74.9,6.67,
74.91,6.64,
74.92,6.6,
74.93,6.56,
74.94,6.53,
74.95,6.49,
74.96,6.45,
74.97,6.41,
74.98,6.36,
74.99,6.32,
75,6.28,
75.01,6.23,
75.02,6.19,
75.03,6.14,
75.04,6.1,
75.05,6.05,
75.06,6.01,
75.07,5.97,
75.08,5.93,
75.09,5.89,
75.1,5.85,
75.11,5.81,
75.12,5.78,
75.13,5.75,
75.14,5.72,
75.15,5.69,
75.16,5.66,
75.17,5.63,
75.18,5.61,
75.19,5.59,
75.2,5.57,
75.21,5.55,
75.22,5.54,
75.23,5.52,
75.24,5.5,
75.25,5.49,
75.26,5.48,
75.27,5.48,
75.28,5.47,
75.29,5.47,
75.3,5.46,
75.31,5.46,
75.32,5.46,
75.33,5.46,
75.34,5.46,
75.35,5.46,
75.36,5.47,
75.37,5.47,
75.38,5.48,
75.39,5.49,
75.4,5.5,
75.41,5.51,
75.42,5.53,
75.43,5.55,
75.44,5.57,
75.45,5.6,
75.46,5.63,
75.47,5.66,
75.48,5.69,
75.49,5.73,
75.5,5.76,
75.51,5.8,
75.52,5.84,
75.53,5.87,
75.54,5.91,
75.55,5.96,
75.56,6,
75.57,6.04,
75.58,6.08,
75.59,6.12,
75.6,6.16,
75.61,6.19,
75.62,6.23,
75.63,6.26,
75.64,6.3,
75.65,6.33,
75.66,6.36,
75.67,6.38,
75.68,6.41,
75.69,6.43,
75.7,6.45,
75.71,6.47,
75.72,6.48,
75.73,6.5,
75.74,6.5,
75.75,6.51,
75.76,6.52,
75.77,6.52,
75.78,6.52,
75.79,6.52,
75.8,6.51,
75.81,6.51,
75.82,6.5,
75.83,6.49,
75.84,6.48,
75.85,6.47,
75.86,6.46,
75.87,6.45,
75.88,6.43,
75.89,6.42,
75.9,6.4,
75.91,6.38,
75.92,6.36,
75.93,6.33,
75.94,6.31,
75.95,6.29,
75.96,6.26,
75.97,6.24,
75.98,6.22,
75.99,6.19,
76,6.17,
76.01,6.15,
76.02,6.13,
76.03,6.1,
76.04,6.08,
76.05,6.06,
76.06,6.04,
76.07,6.01,
76.08,6,
76.09,5.98,
76.1,5.96,
76.11,5.94,
76.12,5.92,
76.13,5.91,
76.14,5.89,
76.15,5.88,
76.16,5.86,
76.17,5.85,
76.18,5.84,
76.19,5.83,
76.2,5.81,
76.21,5.8,
76.22,5.79,
76.23,5.79,
76.24,5.78,
76.25,5.77,
76.26,5.77,
76.27,5.76,
76.28,5.76,
76.29,5.75,
76.3,5.75,
76.31,5.75,
76.32,5.76,
76.33,5.77,
76.34,5.78,
76.35,5.79,
76.36,5.8,
76.37,5.82,
76.38,5.84,
76.39,5.86,
76.4,5.89,
76.41,5.92,
76.42,5.96,
76.43,6,
76.44,6.04,
76.45,6.08,
76.46,6.12,
76.47,6.16,
76.48,6.21,
76.49,6.26,
76.5,6.31,
76.51,6.36,
76.52,6.42,
76.53,6.47,
76.54,6.52,
76.55,6.58,
76.56,6.63,
76.57,6.68,
76.58,6.72,
76.59,6.76,
76.6,6.8,
76.61,6.84,
76.62,6.88,
76.63,6.92,
76.64,6.96,
76.65,6.99,
76.66,7.02,
76.67,7.04,
76.68,7.07,
76.69,7.08,
76.7,7.1,
76.71,7.11,
76.72,7.12,
76.73,7.13,
76.74,7.13,
76.75,7.13,
76.76,7.13,
76.77,7.12,
76.78,7.11,
76.79,7.1,
76.8,7.09,
76.81,7.07,
76.82,7.05,
76.83,7.03,
76.84,7.01,
76.85,6.99,
76.86,6.96,
76.87,6.94,
76.88,6.91,
76.89,6.88,
76.9,6.84,
76.91,6.81,
76.92,6.78,
76.93,6.74,
76.94,6.71,
76.95,6.67,
76.96,6.64,
76.97,6.61,
76.98,6.57,
76.99,6.54,
77,6.51,
77.01,6.47,
77.02,6.44,
77.03,6.41,
77.04,6.38,
77.05,6.34,
77.06,6.32,
77.07,6.29,
77.08,6.26,
77.09,6.23,
77.1,6.21,
77.11,6.18,
77.12,6.16,
77.13,6.14,
77.14,6.12,
77.15,6.1,
77.16,6.08,
77.17,6.06,
77.18,6.04,
77.19,6.03,
77.2,6.01,
77.21,6,
77.22,6,
77.23,5.99,
77.24,5.98,
77.25,5.98,
77.26,5.97,
77.27,5.97,
77.28,5.97,
77.29,5.96,
77.3,5.96,
77.31,5.97,
77.32,5.97,
77.33,5.98,
77.34,5.99,
77.35,6,
77.36,6.02,
77.37,6.03,
77.38,6.05,
77.39,6.07,
77.4,6.1,
77.41,6.12,
77.42,6.15,
77.43,6.17,
77.44,6.2,
77.45,6.22,
77.46,6.25,
77.47,6.28,
77.48,6.3,
77.49,6.33,
77.5,6.36,
77.51,6.39,
77.52,6.41,
77.53,6.44,
77.54,6.47,
77.55,6.5,
77.56,6.53,
77.57,6.56,
77.58,6.58,
77.59,6.61,
77.6,6.64,
77.61,6.66,
77.62,6.69,
77.63,6.71,
77.64,6.73,
77.65,6.75,
77.66,6.77,
77.67,6.79,
77.68,6.81,
77.69,6.82,
77.7,6.83,
77.71,6.84,
77.72,6.85,
77.73,6.85,
77.74,6.85,
77.75,6.85,
77.76,6.85,
77.77,6.84,
77.78,6.84,
77.79,6.83,
77.8,6.82,
77.81,6.81,
77.82,6.8,
77.83,6.78,
77.84,6.76,
77.85,6.74,
77.86,6.72,
77.87,6.7,
77.88,6.67,
77.89,6.65,
77.9,6.62,
77.91,6.59,
77.92,6.56,
77.93,6.52,
77.94,6.49,
77.95,6.46,
77.96,6.42,
77.97,6.39,
77.98,6.36,
77.99,6.32,
78,6.29,
78.01,6.26,
78.02,6.23,
78.03,6.2,
78.04,6.17,
78.05,6.15,
78.06,6.12,
78.07,6.1,
